id_colis,id_produit,id_commande,exemplaire,motif
146841,1097,84964,3,produit abimé
146846,1320,51732,1,Le produit ne convient pas
146863,1395,30806,1,produit abimé
146871,268,7623,1,il y a un problème de taille
146871,306,7623,3,produit abimé
146892,878,16272,1,produit abimé
146921,1343,94737,3,Le produit ne convient pas
146926,669,26222,3,il y a un problème de taille
146949,825,30253,4,la couleur du produit ne me plaît pas
146993,871,15014,3,Le produit ne convient pas
147001,2133,42017,3,produit abimé
147006,741,54141,4,il y a un problème de taille
147008,1920,13538,3,la couleur du produit ne me plaît pas
147020,328,96844,5,il existe une différence entre la fiche produit et l’article livré
147043,1039,83554,1,la couleur du produit ne me plaît pas
147045,935,56609,1,il y a un problème de taille
147058,1829,20698,2,produit abimé
147061,1494,77853,2,il y a un problème de taille
147083,302,4389,2,la couleur du produit ne me plaît pas
147099,1316,81988,4,il existe une différence entre la fiche produit et l’article livré
147103,1980,83133,3,la couleur du produit ne me plaît pas
147115,384,35099,1,la couleur du produit ne me plaît pas
147117,385,6100,1,il existe une différence entre la fiche produit et l’article livré
147119,431,7913,4,il y a un problème de taille
147145,921,49331,2,il y a un problème de taille
147160,1082,81641,3,il y a un problème de taille
147171,306,31807,3,il existe une différence entre la fiche produit et l’article livré
147173,707,59939,2,la couleur du produit ne me plaît pas
147179,639,31983,3,la couleur du produit ne me plaît pas
147195,477,92501,3,Le produit n’est pas à la hauteur de mes attentes
147211,935,59322,3,la couleur du produit ne me plaît pas
147218,149,63121,2,j ai finalement changé d’avis sur mes besoins
147264,1165,78024,4,il y a un problème de taille
147275,842,45866,2,la couleur du produit ne me plaît pas
147291,1527,41955,2,produit abimé
147294,1579,55274,1,produit abimé
147313,1231,61710,1,il existe une différence entre la fiche produit et l’article livré
147316,1544,79281,2,Le produit ne convient pas
147320,143,2639,4,la couleur du produit ne me plaît pas
147327,617,98430,4,Le produit ne convient pas
147327,138,98430,5,la couleur du produit ne me plaît pas
147330,1241,13343,3,la couleur du produit ne me plaît pas
147355,203,35701,2,Le produit ne convient pas
147355,1625,35701,3,il existe une différence entre la fiche produit et l’article livré
147373,1009,9192,1,la couleur du produit ne me plaît pas
147393,1983,63958,2,il existe une différence entre la fiche produit et l’article livré
147399,1745,73656,3,j ai finalement changé d’avis sur mes besoins
147419,488,19987,2,il existe une différence entre la fiche produit et l’article livré
147419,787,19987,3,il existe une différence entre la fiche produit et l’article livré
147427,1972,58260,2,la couleur du produit ne me plaît pas
147429,1397,54483,1,produit abimé
147432,1764,3250,1,la couleur du produit ne me plaît pas
147450,1968,30711,3,j ai finalement changé d’avis sur mes besoins
147462,616,92045,5,Le produit n’est pas à la hauteur de mes attentes
147469,361,75137,4,Le produit n’est pas à la hauteur de mes attentes
147490,2155,81554,2,j ai finalement changé d’avis sur mes besoins
147518,1041,79226,3,il existe une différence entre la fiche produit et l’article livré
147540,1186,24064,1,il existe une différence entre la fiche produit et l’article livré
147577,1637,90453,3,Le produit ne convient pas
147595,496,25015,1,il existe une différence entre la fiche produit et l’article livré
147597,1967,12805,4,Le produit n’est pas à la hauteur de mes attentes
147599,837,34143,1,Le produit n’est pas à la hauteur de mes attentes
147602,805,11332,1,Le produit n’est pas à la hauteur de mes attentes
147603,1247,61610,3,Le produit n’est pas à la hauteur de mes attentes
147621,574,44822,1,Le produit n’est pas à la hauteur de mes attentes
147626,510,8076,3,la couleur du produit ne me plaît pas
147633,1704,84254,1,produit abimé
147639,1975,3037,5,Le produit n’est pas à la hauteur de mes attentes
147642,46,37621,1,Le produit n’est pas à la hauteur de mes attentes
147711,746,27563,1,la couleur du produit ne me plaît pas
147725,629,51205,1,il existe une différence entre la fiche produit et l’article livré
147739,1659,14135,2,j ai finalement changé d’avis sur mes besoins
147749,1856,51444,4,Le produit n’est pas à la hauteur de mes attentes
147757,1750,80433,2,j ai finalement changé d’avis sur mes besoins
147757,1069,80433,4,produit abimé
147761,530,340,3,la couleur du produit ne me plaît pas
147769,41,90627,1,la couleur du produit ne me plaît pas
147782,1642,44980,1,il existe une différence entre la fiche produit et l’article livré
147782,1388,44980,3,il existe une différence entre la fiche produit et l’article livré
147801,547,86348,3,Le produit ne convient pas
147808,20,10875,2,Le produit n’est pas à la hauteur de mes attentes
147808,1373,10875,3,il existe une différence entre la fiche produit et l’article livré
147812,1833,53322,2,produit abimé
147813,1495,69663,3,il y a un problème de taille
147834,665,33204,1,Le produit ne convient pas
147841,832,23124,3,Le produit n’est pas à la hauteur de mes attentes
147842,1033,7461,1,il existe une différence entre la fiche produit et l’article livré
147860,1708,82708,4,il existe une différence entre la fiche produit et l’article livré
147867,1594,19621,1,Le produit ne convient pas
147910,1522,85564,2,la couleur du produit ne me plaît pas
147939,1425,870,2,il y a un problème de taille
147940,2017,59729,4,j ai finalement changé d’avis sur mes besoins
147945,1836,3497,1,il y a un problème de taille
147988,1909,29099,3,il existe une différence entre la fiche produit et l’article livré
147991,152,3072,2,produit abimé
147993,833,63452,2,Le produit n’est pas à la hauteur de mes attentes
148033,404,61506,2,il existe une différence entre la fiche produit et l’article livré
148060,373,47026,5,Le produit ne convient pas
148098,1171,21411,4,il existe une différence entre la fiche produit et l’article livré
148099,1756,83219,5,Le produit ne convient pas
148103,970,93332,1,la couleur du produit ne me plaît pas
148119,565,60043,1,la couleur du produit ne me plaît pas
148129,1984,46762,4,la couleur du produit ne me plaît pas
148131,1543,6710,3,la couleur du produit ne me plaît pas
148176,1953,10258,1,Le produit n’est pas à la hauteur de mes attentes
148196,1460,16128,2,la couleur du produit ne me plaît pas
148197,1234,10202,1,la couleur du produit ne me plaît pas
148225,1798,1603,2,il existe une différence entre la fiche produit et l’article livré
148234,1485,76352,1,il existe une différence entre la fiche produit et l’article livré
148271,339,33965,3,Le produit n’est pas à la hauteur de mes attentes
148279,1077,87037,2,la couleur du produit ne me plaît pas
148295,1964,87418,1,j ai finalement changé d’avis sur mes besoins
148317,1288,49525,1,il y a un problème de taille
148331,951,67008,2,il existe une différence entre la fiche produit et l’article livré
148345,1116,91264,2,la couleur du produit ne me plaît pas
148347,1484,71837,2,produit abimé
148349,2104,8239,1,il y a un problème de taille
148362,2131,8281,3,j ai finalement changé d’avis sur mes besoins
148371,1121,56351,3,Le produit n’est pas à la hauteur de mes attentes
148394,766,88586,4,j ai finalement changé d’avis sur mes besoins
148414,482,74441,1,la couleur du produit ne me plaît pas
148417,61,17065,3,Le produit n’est pas à la hauteur de mes attentes
148426,559,52480,1,la couleur du produit ne me plaît pas
148427,1284,89021,2,produit abimé
148440,1728,75449,2,il y a un problème de taille
148451,172,87276,2,j ai finalement changé d’avis sur mes besoins
148474,1292,60662,1,j ai finalement changé d’avis sur mes besoins
148476,415,40777,1,Le produit n’est pas à la hauteur de mes attentes
148482,215,77446,1,produit abimé
148501,2001,90927,4,produit abimé
148510,75,93390,4,il existe une différence entre la fiche produit et l’article livré
148572,95,86125,4,Le produit ne convient pas
148590,1104,10404,1,la couleur du produit ne me plaît pas
148609,1186,74803,4,Le produit ne convient pas
148623,162,54400,1,j ai finalement changé d’avis sur mes besoins
148624,13,78504,2,j ai finalement changé d’avis sur mes besoins
148626,758,82390,2,la couleur du produit ne me plaît pas
148651,1099,25580,3,Le produit n’est pas à la hauteur de mes attentes
148668,998,43490,1,produit abimé
148669,1361,35412,1,j ai finalement changé d’avis sur mes besoins
148675,1636,87364,1,la couleur du produit ne me plaît pas
148703,438,79878,3,j ai finalement changé d’avis sur mes besoins
148722,1946,37591,5,la couleur du produit ne me plaît pas
148723,1411,49223,1,Le produit ne convient pas
148750,35,34563,1,il y a un problème de taille
148770,1348,59615,5,il existe une différence entre la fiche produit et l’article livré
148772,83,51205,4,j ai finalement changé d’avis sur mes besoins
148773,2022,89370,1,la couleur du produit ne me plaît pas
148773,1605,89370,2,produit abimé
148781,1839,74031,3,la couleur du produit ne me plaît pas
148789,1248,15424,1,la couleur du produit ne me plaît pas
148793,1997,50223,1,la couleur du produit ne me plaît pas
148823,1760,55198,2,il existe une différence entre la fiche produit et l’article livré
148828,1918,62963,3,j ai finalement changé d’avis sur mes besoins
148838,1473,46037,4,j ai finalement changé d’avis sur mes besoins
148840,526,26097,1,j ai finalement changé d’avis sur mes besoins
148841,1540,97987,5,Le produit n’est pas à la hauteur de mes attentes
148843,824,78188,5,j ai finalement changé d’avis sur mes besoins
148887,2152,77307,2,Le produit ne convient pas
148908,263,58395,4,produit abimé
148926,2042,94762,2,il y a un problème de taille
148932,1410,71819,4,il y a un problème de taille
148936,198,37709,1,la couleur du produit ne me plaît pas
148951,1085,57781,4,produit abimé
148961,807,75080,3,Le produit ne convient pas
148964,1596,78800,4,la couleur du produit ne me plaît pas
148972,1143,72036,2,j ai finalement changé d’avis sur mes besoins
148998,515,94389,4,Le produit n’est pas à la hauteur de mes attentes
149000,1033,26567,1,Le produit ne convient pas
149003,508,17945,4,Le produit ne convient pas
149006,339,41904,1,la couleur du produit ne me plaît pas
149015,1125,54833,1,produit abimé
149017,84,10205,2,Le produit ne convient pas
149036,1135,49099,2,il y a un problème de taille
149089,1091,19605,1,Le produit ne convient pas
149100,2128,27393,2,Le produit n’est pas à la hauteur de mes attentes
149110,1370,28403,3,il y a un problème de taille
149130,2146,8448,3,il y a un problème de taille
149150,1859,11818,2,il y a un problème de taille
149154,186,26792,2,Le produit ne convient pas
149160,1566,80332,1,il existe une différence entre la fiche produit et l’article livré
149166,2054,15583,2,Le produit ne convient pas
149173,1277,72304,2,il existe une différence entre la fiche produit et l’article livré
149183,932,45035,1,produit abimé
149195,1868,71546,4,produit abimé
149214,735,99091,2,Le produit ne convient pas
149226,1548,93794,1,j ai finalement changé d’avis sur mes besoins
149228,551,72091,1,Le produit ne convient pas
149258,1727,31134,2,produit abimé
149267,555,31030,3,il y a un problème de taille
149269,1193,71548,1,il y a un problème de taille
149276,1831,44150,4,Le produit ne convient pas
149279,1701,62119,3,Le produit ne convient pas
149288,1011,33812,1,la couleur du produit ne me plaît pas
149303,631,78115,2,la couleur du produit ne me plaît pas
149306,2033,61380,1,Le produit n’est pas à la hauteur de mes attentes
149309,2108,30570,1,j ai finalement changé d’avis sur mes besoins
149311,1477,828,2,produit abimé
149336,1541,14983,2,Le produit ne convient pas
149346,2000,50131,1,Le produit n’est pas à la hauteur de mes attentes
149347,1438,76900,1,j ai finalement changé d’avis sur mes besoins
149371,1230,85784,2,la couleur du produit ne me plaît pas
149382,730,53228,4,Le produit n’est pas à la hauteur de mes attentes
149405,2083,36064,1,il y a un problème de taille
149405,1839,36064,4,Le produit ne convient pas
149428,1362,12978,3,produit abimé
149448,720,14165,4,Le produit ne convient pas
149461,1826,90633,4,Le produit n’est pas à la hauteur de mes attentes
149464,1762,4237,1,Le produit ne convient pas
149469,1928,38499,5,Le produit ne convient pas
149487,1537,12952,2,produit abimé
149516,549,16854,3,la couleur du produit ne me plaît pas
149522,1784,22522,3,il existe une différence entre la fiche produit et l’article livré
149525,1703,41280,1,produit abimé
149576,907,49880,2,produit abimé
149597,1580,7662,3,produit abimé
149629,170,48151,2,j ai finalement changé d’avis sur mes besoins
149629,1388,48151,3,produit abimé
149652,50,67242,1,il existe une différence entre la fiche produit et l’article livré
149656,1355,87662,1,il y a un problème de taille
149680,708,98166,1,j ai finalement changé d’avis sur mes besoins
149714,1126,31895,5,Le produit ne convient pas
149737,2008,93095,1,Le produit ne convient pas
149750,291,15915,2,Le produit ne convient pas
149755,91,94661,1,il existe une différence entre la fiche produit et l’article livré
149770,663,21556,1,la couleur du produit ne me plaît pas
149778,1455,48319,1,Le produit n’est pas à la hauteur de mes attentes
149814,2076,7653,1,produit abimé
149849,1643,11484,3,Le produit n’est pas à la hauteur de mes attentes
149851,865,62479,3,j ai finalement changé d’avis sur mes besoins
149863,1599,13858,1,la couleur du produit ne me plaît pas
149867,836,16745,1,j ai finalement changé d’avis sur mes besoins
149874,649,59812,1,il y a un problème de taille
149879,96,20653,1,produit abimé
149893,1364,85158,1,la couleur du produit ne me plaît pas
149914,580,18910,3,Le produit n’est pas à la hauteur de mes attentes
149931,2042,36309,4,produit abimé
149941,2125,61720,2,Le produit ne convient pas
149967,2050,61079,2,il existe une différence entre la fiche produit et l’article livré
149988,1284,64101,1,la couleur du produit ne me plaît pas
150001,775,17590,1,j ai finalement changé d’avis sur mes besoins
150025,2096,61759,4,la couleur du produit ne me plaît pas
150061,1923,16934,4,il y a un problème de taille
150069,203,66328,3,produit abimé
150087,1410,99334,5,produit abimé
150131,262,1319,1,il y a un problème de taille
150133,485,83293,4,il existe une différence entre la fiche produit et l’article livré
150143,329,4509,3,Le produit n’est pas à la hauteur de mes attentes
150196,2039,62675,5,la couleur du produit ne me plaît pas
150209,2118,53789,2,j ai finalement changé d’avis sur mes besoins
150222,947,29502,1,il y a un problème de taille
150232,1299,98228,4,Le produit n’est pas à la hauteur de mes attentes
150255,408,96832,2,Le produit n’est pas à la hauteur de mes attentes
150265,888,32293,3,la couleur du produit ne me plaît pas
150313,1292,44776,2,Le produit ne convient pas
150314,1267,16564,2,il y a un problème de taille
150327,529,69549,2,j ai finalement changé d’avis sur mes besoins
150353,629,39585,3,produit abimé
150366,1061,54161,2,il existe une différence entre la fiche produit et l’article livré
150416,488,99139,2,produit abimé
150417,1351,75329,1,Le produit ne convient pas
150418,760,53506,1,Le produit ne convient pas
150434,917,51305,3,la couleur du produit ne me plaît pas
150457,1724,65353,2,la couleur du produit ne me plaît pas
150469,1981,20009,2,j ai finalement changé d’avis sur mes besoins
150485,919,51684,3,Le produit ne convient pas
150501,1128,31283,1,produit abimé
150527,1916,66784,1,Le produit ne convient pas
150529,354,43535,1,il y a un problème de taille
150530,1589,99525,3,Le produit ne convient pas
150534,973,51854,4,j ai finalement changé d’avis sur mes besoins
150543,1240,63920,1,produit abimé
150547,364,23598,4,il existe une différence entre la fiche produit et l’article livré
150583,1754,14066,3,Le produit ne convient pas
150592,569,86864,3,produit abimé
150595,2092,24588,2,j ai finalement changé d’avis sur mes besoins
150624,1605,76071,1,la couleur du produit ne me plaît pas
150643,135,32236,4,produit abimé
150664,1593,28631,3,j ai finalement changé d’avis sur mes besoins
150671,1911,61088,1,Le produit ne convient pas
150678,1036,1563,2,Le produit n’est pas à la hauteur de mes attentes
150687,751,101,2,Le produit n’est pas à la hauteur de mes attentes
150690,1859,82868,2,il y a un problème de taille
150708,775,67999,2,produit abimé
150715,1617,25593,1,produit abimé
150716,1191,84461,2,il y a un problème de taille
150716,1152,84461,4,Le produit n’est pas à la hauteur de mes attentes
150724,2028,97064,1,la couleur du produit ne me plaît pas
150735,559,40233,4,j ai finalement changé d’avis sur mes besoins
150761,1561,536,1,la couleur du produit ne me plaît pas
150794,2064,10587,2,Le produit n’est pas à la hauteur de mes attentes
150796,706,61681,4,j ai finalement changé d’avis sur mes besoins
150807,1177,16469,4,Le produit n’est pas à la hauteur de mes attentes
150811,1577,89125,2,la couleur du produit ne me plaît pas
150842,838,33760,1,j ai finalement changé d’avis sur mes besoins
150881,440,68615,3,j ai finalement changé d’avis sur mes besoins
150909,551,94104,3,Le produit ne convient pas
150911,2182,17245,5,la couleur du produit ne me plaît pas
150913,1166,57313,1,Le produit n’est pas à la hauteur de mes attentes
150915,806,88620,3,Le produit ne convient pas
150922,1752,1551,5,Le produit n’est pas à la hauteur de mes attentes
150935,1943,71410,3,il existe une différence entre la fiche produit et l’article livré
150940,159,79770,2,il y a un problème de taille
150941,480,28788,1,la couleur du produit ne me plaît pas
151005,1169,50642,3,Le produit n’est pas à la hauteur de mes attentes
151006,1896,76737,1,il existe une différence entre la fiche produit et l’article livré
151023,2037,95238,4,j ai finalement changé d’avis sur mes besoins
151031,21,32351,1,il y a un problème de taille
151060,438,54811,1,Le produit ne convient pas
151113,1284,98288,2,produit abimé
151134,370,29868,2,il y a un problème de taille
151139,502,28623,4,produit abimé
151158,817,24975,2,Le produit n’est pas à la hauteur de mes attentes
151169,1260,13866,3,Le produit ne convient pas
151179,556,33808,1,il existe une différence entre la fiche produit et l’article livré
151203,1722,50354,2,il existe une différence entre la fiche produit et l’article livré
151207,510,98645,1,Le produit n’est pas à la hauteur de mes attentes
151231,346,55126,1,Le produit n’est pas à la hauteur de mes attentes
151240,136,31840,1,la couleur du produit ne me plaît pas
151248,822,16600,3,il y a un problème de taille
151254,2034,56972,1,il y a un problème de taille
151255,138,48514,1,la couleur du produit ne me plaît pas
151268,1955,59299,2,il y a un problème de taille
151313,1848,92245,1,il existe une différence entre la fiche produit et l’article livré
151384,212,11428,1,produit abimé
151434,643,5329,2,Le produit n’est pas à la hauteur de mes attentes
151458,716,95695,2,il existe une différence entre la fiche produit et l’article livré
151468,1585,61341,3,Le produit ne convient pas
151489,933,71671,4,j ai finalement changé d’avis sur mes besoins
151498,327,26556,4,produit abimé
151499,1019,96497,4,produit abimé
151508,1619,32727,2,j ai finalement changé d’avis sur mes besoins
151517,812,15212,2,j ai finalement changé d’avis sur mes besoins
151530,165,40633,1,j ai finalement changé d’avis sur mes besoins
151538,2195,13021,4,j ai finalement changé d’avis sur mes besoins
151548,1797,79589,3,il existe une différence entre la fiche produit et l’article livré
151550,1162,43387,1,Le produit n’est pas à la hauteur de mes attentes
151560,1312,10817,2,la couleur du produit ne me plaît pas
151572,931,6930,1,il y a un problème de taille
151576,1740,64709,2,Le produit n’est pas à la hauteur de mes attentes
151624,884,1603,2,Le produit ne convient pas
151679,1920,48894,2,il existe une différence entre la fiche produit et l’article livré
151683,171,26377,2,la couleur du produit ne me plaît pas
151683,1800,26377,4,il y a un problème de taille
151698,504,77843,4,il y a un problème de taille
151699,1201,43917,5,produit abimé
151757,2001,9323,4,il y a un problème de taille
151758,2014,11858,3,Le produit ne convient pas
151770,730,43008,3,il y a un problème de taille
151773,1988,16441,3,produit abimé
151781,708,90090,5,j ai finalement changé d’avis sur mes besoins
151807,12,27070,1,la couleur du produit ne me plaît pas
151821,1397,7127,2,produit abimé
151823,1932,17969,3,produit abimé
151828,1800,94152,2,il y a un problème de taille
151841,690,2209,2,j ai finalement changé d’avis sur mes besoins
151842,1956,49101,1,il existe une différence entre la fiche produit et l’article livré
151864,219,79712,2,j ai finalement changé d’avis sur mes besoins
151883,1118,42558,1,Le produit ne convient pas
151883,1081,42558,2,il existe une différence entre la fiche produit et l’article livré
151895,1021,34338,2,produit abimé
151901,356,2527,1,il y a un problème de taille
151909,1973,50792,3,il y a un problème de taille
151910,731,92800,5,Le produit n’est pas à la hauteur de mes attentes
151912,594,17057,1,il existe une différence entre la fiche produit et l’article livré
151925,1851,91676,5,j ai finalement changé d’avis sur mes besoins
151976,1468,97677,3,j ai finalement changé d’avis sur mes besoins
151996,744,51465,1,produit abimé
152012,1251,82314,2,la couleur du produit ne me plaît pas
152012,1657,82314,3,il y a un problème de taille
152015,768,38730,1,Le produit n’est pas à la hauteur de mes attentes
152071,367,68759,2,j ai finalement changé d’avis sur mes besoins
152091,1215,50918,1,la couleur du produit ne me plaît pas
152108,664,45342,1,Le produit ne convient pas
152120,248,27388,4,la couleur du produit ne me plaît pas
152144,839,91963,2,Le produit n’est pas à la hauteur de mes attentes
152144,773,91963,3,produit abimé
152184,1195,35291,1,il y a un problème de taille
152193,1123,98997,1,la couleur du produit ne me plaît pas
152226,2108,66753,1,Le produit n’est pas à la hauteur de mes attentes
152239,1408,38527,2,produit abimé
152248,1619,4002,4,il existe une différence entre la fiche produit et l’article livré
152263,224,33259,2,il y a un problème de taille
152274,146,46503,3,Le produit ne convient pas
152279,1141,8233,4,produit abimé
152282,1058,32953,4,produit abimé
152352,1774,39871,5,j ai finalement changé d’avis sur mes besoins
152367,457,68447,3,Le produit ne convient pas
152369,1918,32190,2,j ai finalement changé d’avis sur mes besoins
152378,1769,53851,3,la couleur du produit ne me plaît pas
152393,988,26577,1,Le produit n’est pas à la hauteur de mes attentes
152401,809,71806,4,il existe une différence entre la fiche produit et l’article livré
152446,1681,80387,3,Le produit n’est pas à la hauteur de mes attentes
152452,50,75317,2,Le produit ne convient pas
152461,395,30688,5,la couleur du produit ne me plaît pas
152467,2182,8326,1,produit abimé
152474,948,93318,1,j ai finalement changé d’avis sur mes besoins
152490,676,62993,4,Le produit ne convient pas
152493,749,4230,3,Le produit n’est pas à la hauteur de mes attentes
152494,700,77577,3,Le produit ne convient pas
152495,1525,90978,3,la couleur du produit ne me plaît pas
152495,995,90978,4,j ai finalement changé d’avis sur mes besoins
152497,771,39888,1,il existe une différence entre la fiche produit et l’article livré
152503,213,5949,3,j ai finalement changé d’avis sur mes besoins
152509,63,47049,1,j ai finalement changé d’avis sur mes besoins
152525,309,10114,3,il y a un problème de taille
152551,1636,28847,3,produit abimé
152575,961,22058,1,Le produit ne convient pas
152594,873,80587,1,la couleur du produit ne me plaît pas
152607,218,32019,4,produit abimé
152618,186,4434,2,la couleur du produit ne me plaît pas
152678,1074,16772,5,j ai finalement changé d’avis sur mes besoins
152680,1907,31264,2,Le produit ne convient pas
152704,300,52751,3,Le produit ne convient pas
152713,1367,12158,1,Le produit n’est pas à la hauteur de mes attentes
152722,615,84152,2,produit abimé
152769,819,32713,4,produit abimé
152783,1951,67416,4,il existe une différence entre la fiche produit et l’article livré
152795,1070,57139,1,Le produit ne convient pas
152800,716,31894,5,produit abimé
152810,2168,58003,2,il existe une différence entre la fiche produit et l’article livré
152819,1912,42175,1,Le produit n’est pas à la hauteur de mes attentes
152819,2133,42175,3,il y a un problème de taille
152839,328,10176,2,il existe une différence entre la fiche produit et l’article livré
152858,1000,60930,5,il y a un problème de taille
152874,1826,87265,3,il existe une différence entre la fiche produit et l’article livré
152934,1996,79056,2,il y a un problème de taille
152939,377,79542,3,Le produit ne convient pas
152943,1338,71488,3,il y a un problème de taille
152944,986,99482,2,il y a un problème de taille
152978,2121,36859,1,il existe une différence entre la fiche produit et l’article livré
152989,1484,34387,1,Le produit n’est pas à la hauteur de mes attentes
152999,1825,85407,3,produit abimé
153013,199,85861,3,Le produit n’est pas à la hauteur de mes attentes
153016,2123,40308,1,produit abimé
153032,2020,9915,3,j ai finalement changé d’avis sur mes besoins
153038,1878,46178,1,j ai finalement changé d’avis sur mes besoins
153042,1916,61513,1,produit abimé
153075,877,13764,1,Le produit n’est pas à la hauteur de mes attentes
153077,363,12393,2,il existe une différence entre la fiche produit et l’article livré
153093,444,6842,3,la couleur du produit ne me plaît pas
153095,2156,31326,4,Le produit ne convient pas
153096,159,83055,1,la couleur du produit ne me plaît pas
153097,418,82725,2,il existe une différence entre la fiche produit et l’article livré
153100,1009,41625,4,produit abimé
153110,603,94737,2,il existe une différence entre la fiche produit et l’article livré
153144,49,80624,1,il existe une différence entre la fiche produit et l’article livré
153151,956,37282,2,Le produit ne convient pas
153157,535,3960,2,il existe une différence entre la fiche produit et l’article livré
153160,82,5500,2,Le produit ne convient pas
153229,1975,56994,4,il y a un problème de taille
153259,306,62711,1,produit abimé
153283,2177,88990,5,Le produit ne convient pas
153287,561,58175,2,il y a un problème de taille
153303,2071,3617,1,Le produit ne convient pas
153305,1518,99231,1,produit abimé
153306,49,65670,5,il y a un problème de taille
153310,778,3087,1,produit abimé
153332,1522,92779,2,produit abimé
153333,848,96359,1,la couleur du produit ne me plaît pas
153337,135,75225,1,Le produit n’est pas à la hauteur de mes attentes
153359,1974,67130,1,Le produit n’est pas à la hauteur de mes attentes
153367,2047,37273,3,il y a un problème de taille
153368,1966,16717,1,produit abimé
153392,1526,7557,1,la couleur du produit ne me plaît pas
153393,645,54386,3,la couleur du produit ne me plaît pas
153407,1172,97782,1,produit abimé
153438,1898,42507,3,produit abimé
153444,731,85634,2,il existe une différence entre la fiche produit et l’article livré
153459,409,96957,3,Le produit ne convient pas
153463,1966,56811,1,produit abimé
153468,1432,71456,3,la couleur du produit ne me plaît pas
153475,893,85509,1,la couleur du produit ne me plaît pas
153479,1321,36022,4,Le produit ne convient pas
153483,462,85775,4,la couleur du produit ne me plaît pas
153518,367,76930,1,la couleur du produit ne me plaît pas
153518,973,76930,3,produit abimé
153522,1687,97609,4,j ai finalement changé d’avis sur mes besoins
153523,1295,38310,4,la couleur du produit ne me plaît pas
153532,2037,45146,1,j ai finalement changé d’avis sur mes besoins
153533,181,62666,2,Le produit ne convient pas
153536,1673,23487,2,Le produit ne convient pas
153538,1600,89570,1,Le produit ne convient pas
153539,1763,31195,4,la couleur du produit ne me plaît pas
153548,220,36287,3,il y a un problème de taille
153577,1189,89623,2,produit abimé
153588,1627,96900,1,la couleur du produit ne me plaît pas
153596,50,42953,3,Le produit n’est pas à la hauteur de mes attentes
153599,369,45583,2,la couleur du produit ne me plaît pas
153600,672,89980,3,Le produit n’est pas à la hauteur de mes attentes
153607,1014,50841,2,produit abimé
153620,2040,34353,2,produit abimé
153624,1858,35293,3,Le produit ne convient pas
153627,419,96918,5,Le produit n’est pas à la hauteur de mes attentes
153631,198,3836,1,j ai finalement changé d’avis sur mes besoins
153638,979,96202,2,j ai finalement changé d’avis sur mes besoins
153644,396,98169,2,Le produit ne convient pas
153657,2130,31840,2,j ai finalement changé d’avis sur mes besoins
153658,1217,78297,1,produit abimé
153670,787,30631,1,Le produit ne convient pas
153679,1393,13919,1,j ai finalement changé d’avis sur mes besoins
153686,858,90446,1,il y a un problème de taille
153696,1333,82249,3,il existe une différence entre la fiche produit et l’article livré
153715,2100,16633,1,il existe une différence entre la fiche produit et l’article livré
153723,109,21666,3,il y a un problème de taille
153723,1321,21666,5,Le produit n’est pas à la hauteur de mes attentes
153729,1904,89563,1,il y a un problème de taille
153747,1077,66757,1,produit abimé
153748,1585,60298,2,Le produit n’est pas à la hauteur de mes attentes
153751,741,77326,2,il y a un problème de taille
153754,482,98006,3,la couleur du produit ne me plaît pas
153762,596,80855,5,j ai finalement changé d’avis sur mes besoins
153842,1324,57774,3,la couleur du produit ne me plaît pas
153848,1981,59282,3,il y a un problème de taille
153852,1728,11564,5,il y a un problème de taille
153853,2179,27034,3,produit abimé
153861,2135,14666,2,Le produit n’est pas à la hauteur de mes attentes
153868,1573,16456,2,il y a un problème de taille
153870,452,50161,4,produit abimé
153878,1454,65345,3,produit abimé
153895,456,54822,1,la couleur du produit ne me plaît pas
153896,862,98805,2,j ai finalement changé d’avis sur mes besoins
153905,1131,35861,1,produit abimé
153913,945,83371,1,j ai finalement changé d’avis sur mes besoins
153913,1956,83371,4,la couleur du produit ne me plaît pas
153919,14,12521,3,il y a un problème de taille
153928,2034,72179,4,j ai finalement changé d’avis sur mes besoins
153940,1124,20076,1,la couleur du produit ne me plaît pas
153947,1791,45841,3,il y a un problème de taille
153960,1940,74511,1,il y a un problème de taille
153987,845,85383,4,produit abimé
154004,1919,37458,4,il y a un problème de taille
154035,1010,67757,1,il existe une différence entre la fiche produit et l’article livré
154037,2176,68796,1,j ai finalement changé d’avis sur mes besoins
154041,1417,58293,3,Le produit n’est pas à la hauteur de mes attentes
154053,1511,42514,1,la couleur du produit ne me plaît pas
154067,1191,9242,1,Le produit n’est pas à la hauteur de mes attentes
154069,601,76702,1,il existe une différence entre la fiche produit et l’article livré
154081,289,35068,1,j ai finalement changé d’avis sur mes besoins
154091,1833,31908,3,Le produit n’est pas à la hauteur de mes attentes
154102,877,81882,1,Le produit n’est pas à la hauteur de mes attentes
154104,680,70171,1,j ai finalement changé d’avis sur mes besoins
154113,1974,92740,1,j ai finalement changé d’avis sur mes besoins
154114,866,90601,3,produit abimé
154121,1167,75512,3,produit abimé
154124,895,22535,1,j ai finalement changé d’avis sur mes besoins
154124,1415,22535,3,il y a un problème de taille
154125,817,93094,4,produit abimé
154128,1099,64143,3,produit abimé
154135,1059,40897,2,j ai finalement changé d’avis sur mes besoins
154139,1871,5341,3,Le produit n’est pas à la hauteur de mes attentes
154210,1417,50556,1,il existe une différence entre la fiche produit et l’article livré
