id_panier,id_produit,quantité
63394,1405,1
63418,981,2
63450,2014,2
63468,1178,1
63482,1413,2
63490,1293,2
63495,1789,2
63513,2107,3
63522,316,3
63535,2017,1
63547,939,2
63566,784,2
63570,940,3
63573,1517,3
63581,1040,1
63582,1422,3
63597,1696,2
63600,2099,3
63610,240,3
63615,1700,2
63619,1249,2
63636,1729,3
63652,1037,2
63654,1640,3
63657,940,3
63662,1261,1
63667,1101,3
63671,681,1
63672,1224,3
63688,1758,3
63696,628,3
63697,1523,3
63736,593,3
63740,463,1
63757,605,3
63764,1243,1
63773,1851,2
63776,1345,2
63784,1573,3
63788,1118,1
63794,127,2
63803,422,2
63804,655,2
63806,1690,2
63829,1866,2
63839,1975,3
63840,1668,3
63843,157,3
63847,550,2
63848,527,2
63857,263,2
63862,1951,1
63877,649,1
63883,181,2
63897,2163,2
63914,765,2
63915,53,2
63916,791,1
63952,1638,1
63956,649,2
63996,23,3
64001,1294,1
64008,945,2
64015,847,2
64022,1616,3
64034,325,3
64042,1485,3
64050,1551,2
64051,76,2
64063,1470,3
64071,1762,3
64073,2173,2
64075,575,3
64079,1282,3
64086,2064,2
64089,1563,1
64090,597,1
64101,938,3
64105,1542,1
64109,636,1
64119,312,3
64135,2032,2
64159,960,1
64162,1527,3
64163,1489,3
64165,282,1
64171,1611,3
64200,1321,1
64204,460,3
64217,16,2
64230,1956,3
64241,57,2
64243,2020,3
64264,46,2
64265,998,2
64282,2040,1
64283,990,1
64293,77,1
64298,1269,2
64303,1014,3
64340,1450,3
64350,58,3
64354,2081,1
64370,199,1
64384,1173,3
64395,1568,2
64409,444,2
64414,1541,2
64440,408,2
64449,1053,3
64452,1326,3
64455,350,1
64458,1878,3
64468,17,1
64470,1625,3
64474,247,1
64477,1980,3
64517,1539,3
64565,1638,1
64592,993,2
64597,1841,2
64599,1397,3
64608,2158,3
64620,768,1
64655,849,2
64660,1947,1
64677,62,3
64683,1563,1
64688,1813,2
64716,1211,1
64725,457,2
64753,304,3
64757,2103,3
64764,128,1
64780,1893,3
64781,2089,3
64788,1866,3
64790,1343,2
64820,1263,3
64835,265,3
64839,488,3
64840,181,2
64867,1708,3
64877,1715,3
64881,532,2
64884,102,2
64908,1146,1
64925,1402,1
64926,1683,2
64936,1667,2
64942,222,3
64944,207,3
64945,1163,2
64968,78,3
64971,1089,1
64974,863,2
64982,947,2
65005,2023,2
65021,815,3
65062,595,1
65076,445,3
65092,2107,2
65095,1332,1
65100,508,3
65146,932,2
65161,1460,1
65170,669,3
65172,74,3
65183,316,1
65189,392,3
65206,1485,3
65208,945,2
65213,1333,1
65238,1983,2
65240,251,1
65244,176,2
65248,1763,1
65276,470,2
65280,316,3
65299,1792,1
65312,1827,3
65335,27,2
65338,594,1
65340,1951,3
65342,1005,1
65346,1807,2
65350,1763,1
65353,1511,2
65354,909,3
65358,1086,2
65398,428,2
65446,513,3
65456,2176,2
65470,816,2
65477,1086,2
65505,8,3
65507,1071,2
65518,1248,3
65538,1607,3
65573,2177,3
65588,1096,1
65589,1718,2
65607,1017,3
65610,725,3
65611,2005,3
65617,66,1
65632,1755,1
65633,1759,3
65634,390,2
65640,213,3
65645,843,2
65649,543,3
65650,1794,1
65658,283,3
65668,494,1
65670,321,2
65678,874,2
65690,1252,1
65706,2061,2
65707,2022,3
65724,904,3
65729,99,3
65740,1273,2
65742,1581,2
65763,368,1
65791,1657,1
65799,1378,3
65806,1342,3
65814,1782,2
65816,6,1
65820,639,1
65827,452,1
65831,265,3
65844,26,1
65858,1422,3
65875,758,2
65880,105,3
65888,1708,3
65897,551,3
65910,302,3
65923,591,3
65934,676,2
65938,702,3
65948,2083,2
65977,747,1
65987,2039,3
66001,1702,1
66003,1157,3
66013,1746,1
66020,514,1
66039,580,2
66067,406,1
66075,1477,1
66086,683,1
66101,2008,1
66105,1515,2
66126,1556,1
66127,147,3
66140,122,1
66147,2028,2
66153,80,2
66167,1107,1
66179,230,1
66182,1986,1
66190,339,2
66193,1243,2
66210,1494,1
66223,865,1
66226,2143,3
66228,502,3
66229,361,2
66236,198,3
66237,1131,1
66251,2130,1
66261,80,2
66262,1918,3
66267,1914,1
66270,743,3
66273,72,3
66290,2116,3
66310,2129,3
66342,1950,2
66346,108,2
66391,242,3
66393,1863,1
66402,1005,3
66410,590,2
66411,1646,3
66427,712,1
66439,1293,2
66455,1415,2
66472,202,1
66488,1755,1
66505,1093,3
66565,778,3
66568,603,2
66571,1022,1
66572,198,2
66576,1971,3
66588,1942,3
66602,491,1
66604,593,1
66606,1600,2
66620,2042,3
66651,167,2
66688,2142,1
66695,1662,2
66705,1579,2
66714,967,3
66737,189,1
66738,919,2
66740,1560,3
66750,1550,2
66765,877,1
66770,426,2
66778,36,1
66787,686,1
66790,1184,1
66795,27,1
66813,1841,3
66832,510,2
66840,1074,1
66886,78,1
66892,2159,3
66951,1852,1
66966,80,3
66990,1236,1
66998,1914,1
67005,2091,1
67026,1791,3
67035,1350,1
67072,360,2
67087,2032,2
67094,1573,1
67095,1592,3
67102,50,1
67103,1489,2
67131,832,3
67148,2166,3
67195,899,2
67197,6,2
67199,932,3
67214,1088,1
67229,1242,2
67235,1702,2
67239,270,3
67247,1246,3
67251,655,1
67275,135,2
67295,2018,2
67311,2173,1
67316,1047,3
67329,2089,3
67365,1822,2
67380,2121,3
67409,55,1
67412,964,3
67432,673,2
67443,797,2
67453,1831,1
67469,1020,3
67479,1513,2
67486,1929,1
67513,1358,1
67532,1022,1
67533,758,3
67552,426,3
67553,1616,3
67561,589,3
67563,2186,1
67564,1881,2
67574,994,1
67577,1407,1
67596,482,1
67602,55,1
67603,1968,2
67616,732,2
67641,1279,1
67651,1491,1
67665,1943,1
67670,1537,3
67674,1772,2
67692,244,2
67695,511,2
67697,1167,1
67704,917,2
67729,1812,2
67734,668,1
67743,173,2
67744,2034,3
67746,1254,2
67753,525,1
67763,2022,2
67766,1329,1
67770,1581,2
67789,1697,3
67799,1921,1
67822,765,3
67827,1864,2
67847,70,2
67869,1433,1
67872,1333,3
67916,1114,2
67945,1910,1
67961,1955,1
67968,1908,2
67989,1434,3
67999,1638,2
68016,1984,1
68025,385,1
68046,1046,1
68059,162,3
68066,1852,3
68068,1724,1
68070,1074,3
68074,1315,1
68081,891,1
68089,1199,1
68101,2088,1
68103,962,3
68124,1000,1
68132,914,2
68140,377,2
68155,1094,2
68157,1420,3
68159,1688,3
68165,18,3
68176,1379,2
68181,1726,3
68185,2037,1
68193,747,2
68202,962,3
68211,1611,1
68217,284,1
68222,927,1
68228,1511,2
68232,778,2
68236,729,3
68260,1532,1
68263,925,2
68264,1193,3
68281,2095,1
68299,1289,2
68306,1004,2
68310,76,3
68315,853,1
68324,1684,2
68334,630,2
68337,94,1
68339,2169,1
68353,666,2
68366,599,2
68376,1104,3
68381,928,1
68415,1891,1
68417,2177,2
68425,1115,3
68462,1099,2
68479,206,1
68485,1327,1
68506,615,2
68533,354,2
68541,625,2
68547,969,3
68574,1214,2
68582,549,2
68595,1568,2
68597,1878,2
68600,1580,2
68614,948,1
68638,331,1
68640,1782,2
68647,866,3
68650,831,1
68659,676,1
68661,1841,3
68698,1035,3
68712,1640,2
68715,1318,3
68721,1483,1
68737,1754,2
68758,1482,3
68762,1920,1
68772,1169,3
68779,643,2
68793,2093,3
68803,245,1
68820,1531,1
68823,340,1
68829,1063,2
68831,1774,2
68841,1146,2
68853,108,2
68865,1261,3
68877,1689,2
68882,274,3
68896,1622,1
68899,1780,1
68916,1021,3
68929,953,3
68944,666,1
68950,1242,2
68959,583,3
68968,1738,1
69018,2071,2
69021,1664,2
69030,649,2
69032,1579,2
69045,260,1
69065,172,3
69066,1888,3
69074,2152,1
69075,2008,2
69082,1506,2
69088,218,3
69099,1034,1
69101,1480,1
69113,1465,3
69124,1434,1
69126,1781,3
69127,1507,1
69138,2137,1
69157,1927,2
69170,1737,2
69199,261,3
69208,1200,3
69226,1969,3
69231,1447,2
69241,1364,3
69249,1035,3
69262,891,1
69266,500,1
69277,893,3
69310,978,1
69332,137,3
69350,366,2
69355,1830,3
69391,1798,1
69393,1706,3
69397,23,3
69408,775,3
69413,1515,3
69424,281,3
69428,86,1
69434,1362,2
69438,29,2
69458,413,2
69463,183,2
69486,1980,2
69496,910,2
69508,894,3
69512,753,2
69521,1518,2
69522,501,3
69527,1252,2
69554,28,2
69569,6,2
69586,382,2
69623,262,2
69661,1315,1
69689,1927,2
69701,38,3
69719,599,3
69722,1261,2
69723,1053,3
69752,1891,2
69773,546,1
69777,123,1
69795,1567,3
69807,251,2
69824,315,2
69836,2021,3
69837,704,3
69843,976,3
69860,1941,3
69895,219,2
69898,2189,3
69909,135,1
69913,1954,2
69921,1320,1
69930,1069,3
69933,967,2
69948,1396,3
69960,1259,1
69963,197,1
69971,299,2
69973,1631,3
69974,578,1
69984,857,1
70001,1150,2
70006,2038,1
70018,1307,2
70043,305,1
70045,1165,2
70055,1697,3
70062,1651,1
70064,606,1
70082,363,2
70089,5,1
70093,68,2
70120,1792,2
70149,1929,2
70166,1969,2
70189,221,3
70223,1751,1
70237,655,3
70239,608,3
70250,1712,2
70260,1648,2
70264,302,2
70282,71,3
70317,1938,1
70356,1975,1
70361,779,3
70366,1076,3
70389,1338,3
70394,1829,2
70400,105,1
70404,992,1
70431,835,3
70437,227,3
70446,54,2
70456,235,2
70461,679,2
70472,1178,3
70487,1217,1
70489,2159,2
70500,731,1
70519,1561,3
70535,313,2
70549,242,2
70561,836,3
70590,2028,2
70626,369,1
70629,1409,3
70633,51,3
70634,532,1
70635,1755,2
70654,340,2
70660,1137,1
70662,156,2
70673,548,1
70682,289,3
70692,981,3
70702,556,1
70732,1330,3
70733,1593,3
70747,1801,3
70754,1815,1
70756,1689,2
70759,858,2
70787,950,2
70788,1208,2
70801,149,2
70816,1942,2
70824,1721,1
70839,1829,1
70844,1744,1
70860,1927,1
70895,454,1
70908,93,1
70923,240,2
70926,1530,3
70930,2102,2
70950,136,2
70955,1754,1
70966,525,3
71088,1923,3
71090,1043,2
71091,1723,1
71093,1285,3
71106,678,2
71111,1858,3
71119,765,1
71133,1905,1
71135,2186,1
71143,61,1
71150,780,1
71187,1994,1
71191,1617,3
71195,792,2
71206,1976,2
71220,1890,2
71234,1636,3
71251,1067,2
71267,100,1
71281,1551,3
71283,1285,1
71288,2082,3
71292,505,1
71297,1389,2
71305,2008,3
71306,1623,2
71326,446,1
71331,328,3
71373,890,1
71380,148,1
71385,2183,2
71398,1747,1
71402,741,3
71427,1708,2
71432,1833,3
71449,1118,3
71458,634,2
71464,1105,3
71475,265,1
71506,747,2
71510,1875,2
71525,144,2
71526,269,3
71537,1948,2
71552,854,1
71573,1657,2
71574,630,1
71577,1342,1
71580,2148,2
71590,1506,2
71591,1014,1
71600,745,2
71604,593,2
71612,587,2
71622,696,3
71623,261,3
71627,835,1
71628,1731,1
71630,1131,1
71632,1915,1
71640,2043,1
71643,765,2
71647,1080,3
71656,1401,1
71663,2182,1
71679,408,3
71691,919,3
71697,962,1
71701,212,2
71711,1539,2
71718,1540,3
71725,837,3
71728,1200,2
71748,596,1
71787,1301,2
71793,2177,3
71795,76,1
71796,1053,2
71802,1999,2
71819,1842,2
71825,303,3
71834,1028,1
71836,1282,1
71875,2191,3
71890,320,3
71910,1955,2
71922,1820,1
71968,738,3
71992,1552,1
72029,1408,2
72040,930,3
72041,1905,3
72048,1820,1
72063,326,1
72066,146,2
72067,1936,2
72088,1242,3
72092,639,3
72093,102,3
72097,554,1
72100,731,3
72110,2191,2
72153,1756,1
72165,125,3
72185,448,2
72190,322,2
72191,890,2
72200,414,1
72244,101,2
72253,882,2
72257,1070,1
72265,2093,3
72282,77,2
72291,2009,3
72296,2017,3
72301,55,2
72305,854,3
72308,1300,3
72309,1724,3
72320,641,2
72329,1122,2
72336,590,1
72339,1074,1
72340,1145,1
72341,189,2
72345,1392,1
72349,1064,2
72358,350,2
72370,1261,3
72376,982,3
72391,1926,3
72392,619,2
72410,608,1
72431,1519,1
72435,591,3
72450,1856,2
72453,1776,3
72464,1376,1
72482,781,3
72525,1761,2
72546,735,2
72562,1968,1
72595,2196,2
72630,1226,1
72636,1486,3
72643,804,2
72684,1324,3
72694,966,1
72726,1084,3
72729,1029,2
72735,1033,3
72737,539,2
72744,1144,3
72749,478,2
72757,1338,3
72764,1268,1
72778,725,3
72798,1334,3
72825,1518,2
72829,1690,3
72830,1577,1
72855,953,1
72865,1902,1
72867,601,1
72878,1373,2
72887,255,2
72892,408,3
72897,1308,3
72926,2058,3
72932,1942,2
72965,739,1
72966,750,1
72987,810,1
72988,309,1
72993,1363,2
73006,483,3
73027,695,1
73042,1252,1
73051,2087,3
73058,565,1
73072,521,3
73080,2084,2
73081,1477,2
73103,86,2
73106,1936,3
73126,1878,3
73130,341,1
73134,648,1
73141,1521,3
73147,1026,2
73156,1389,2
73159,2072,2
73160,51,3
73162,889,1
73186,778,2
73209,1215,3
73222,1391,2
73239,1556,3
73242,2028,3
73245,863,2
73247,1078,2
73253,1353,1
73263,1702,1
73268,848,2
73289,813,2
73311,907,1
73318,912,2
73343,146,2
73353,434,1
73386,1904,2
73390,1221,1
73395,486,1
73397,10,3
73401,1460,2
73407,1374,1
73410,1889,2
73424,597,2
73456,1622,3
73464,940,3
73465,579,2
73468,220,2
73473,343,2
73519,1991,1
73534,740,3
73535,1519,1
73541,1286,3
73543,977,2
73553,1721,1
73581,720,2
73588,1514,3
73610,865,3
73623,333,3
73624,1937,1
73626,146,2
73627,1170,2
73635,2176,2
73649,1974,3
73661,1052,1
73683,1084,2
73722,663,2
73724,1570,1
73739,2089,3
73742,2140,2
73747,1752,3
73752,1228,3
73754,235,2
73769,1910,1
73774,1618,2
73778,2021,2
73798,320,1
73803,2001,2
73811,484,2
73814,1777,3
73830,1189,2
73846,1197,1
73882,831,1
73893,1006,2
73896,1974,3
73916,2072,3
73951,1481,3
73955,745,1
73961,424,2
73963,351,2
73966,1531,2
73973,1340,1
73976,1517,1
73982,885,2
73986,728,2
74000,1178,1
74010,1769,3
74024,855,2
74026,1755,1
74030,731,3
74034,260,2
74043,1363,1
74055,1546,2
74070,1769,3
74072,970,2
74073,79,3
74075,2072,2
74082,1225,2
74090,894,1
74097,1781,3
74113,1922,1
74114,1680,1
74115,319,1
74129,1849,3
74164,104,2
74168,1097,2
74191,1289,1
74214,1941,3
74234,1331,3
74250,59,3
74254,1392,3
74273,1371,2
74283,49,1
74284,846,1
74288,1774,3
74297,902,2
74325,1078,1
74337,647,2
74341,869,2
74358,1423,3
74364,1658,3
74367,502,1
74371,3,1
74383,2196,3
74415,1837,1
74417,2158,2
74467,1400,2
74481,1659,2
74490,1012,3
74508,157,2
74515,332,2
74554,1384,2
74581,1385,1
74584,1943,1
74588,783,2
74600,431,2
74605,465,1
74610,466,2
74614,1736,2
74623,2013,3
74630,700,1
74633,469,1
74662,885,2
74669,1576,3
74680,952,3
74682,254,1
74690,1095,2
74698,1027,2
74708,2059,1
74709,1609,2
74718,686,2
74720,145,2
74742,21,3
74779,2016,1
74798,487,3
74802,2067,1
74804,1476,1
74805,1452,2
74806,661,1
74812,399,2
74815,1558,3
74824,549,1
74826,2028,1
74829,1176,1
74841,1526,1
74848,837,3
74864,106,2
74887,576,1
74919,433,3
74941,306,2
74943,1354,1
74955,75,3
74984,788,3
74986,1322,3
74987,1711,3
74996,1737,2
74998,1716,2
75006,826,1
75007,1282,1
75019,1474,2
75024,376,2
75037,85,2
75044,1894,1
75056,67,3
75063,1235,3
75064,1245,2
75072,1003,3
75087,1077,1
75091,606,2
75092,1605,1
75094,1577,1
75097,684,1
75102,947,1
75109,226,1
75110,1848,1
75113,1747,2
75137,1692,2
75146,634,1
75167,2089,3
75195,1241,3
75231,250,3
75239,1216,1
75240,594,3
75245,2064,2
75260,1844,1
75270,1280,3
75281,1111,3
75289,1267,2
75299,1418,2
75300,867,3
75321,1434,1
75323,2123,3
75374,1940,1
75384,1339,2
75390,1581,2
75395,1433,1
75404,1485,3
75408,1503,1
75412,1065,1
75440,1587,2
75454,737,3
75455,413,1
75464,1191,2
75465,632,1
75474,869,1
75476,390,1
75506,357,2
75511,1341,3
75525,2160,3
75528,605,1
75554,344,3
75578,1217,2
75589,2125,3
75604,1321,2
75625,655,3
75647,1033,2
75651,1863,2
75659,361,2
75661,643,2
75662,2165,1
75672,124,3
75675,346,2
75678,319,2
75680,1454,3
75698,2182,2
75699,332,1
75705,80,1
75709,818,1
75747,2173,1
75748,25,2
75760,353,1
75767,895,3
75786,1185,1
75795,1969,3
75804,306,3
75815,1977,1
75823,231,2
75842,1932,1
75856,232,1
75858,370,3
75885,354,1
75890,460,1
75891,2035,2
75918,762,1
75945,444,3
75947,2160,3
75948,338,3
75954,1971,1
75998,837,3
76001,46,3
76007,1653,3
76017,1643,3
76019,152,1
76057,1856,3
76058,66,1
76060,167,2
76075,1154,2
76076,2148,2
76084,559,1
76093,245,3
76105,1967,3
76115,1525,2
76120,1996,2
76137,1756,3
76147,1382,1
76165,1415,2
76166,1211,2
76172,1700,3
76193,1828,2
76216,2128,3
76217,355,2
76274,461,1
76283,798,3
76285,1510,1
76316,2089,3
76317,914,3
76328,1043,3
76331,1426,3
76341,634,3
76354,275,2
76356,1519,1
76377,1249,2
76391,1950,2
76404,973,3
76420,120,3
76424,993,1
76425,1684,2
76432,1059,1
76450,357,1
76459,895,1
76461,1224,3
76466,1090,2
76477,1805,1
76481,2061,3
76484,39,2
76514,837,3
76517,1541,1
76519,349,3
76524,1513,3
76527,2162,3
76539,1929,3
76545,1373,1
76553,1890,1
76564,1088,2
76567,621,1
76579,1999,1
76601,1974,1
76626,890,1
76630,1074,3
76631,146,3
76641,448,1
76699,1783,1
76703,309,3
76706,1996,3
76711,376,3
76712,1680,3
76715,665,1
76729,1576,3
76746,96,2
76752,784,1
76760,273,1
76763,1211,3
76767,1754,3
76771,1005,2
76778,151,2
76779,1775,1
76786,1832,2
76793,1465,3
76804,1781,2
76856,822,3
76858,1977,1
76875,1281,1
76881,1225,2
76886,1081,1
76895,548,3
76903,2136,3
76915,804,1
76916,1454,1
76918,510,3
76926,2045,3
76962,78,3
76969,1242,3
76980,1433,2
76982,1168,2
77005,113,2
77035,1099,1
77057,1567,3
77061,1460,2
77098,649,1
77099,217,3
77103,1189,1
77107,425,1
77117,397,3
77121,1230,2
77172,1600,2
77175,2046,2
77195,541,3
77196,1117,2
77199,343,1
77206,862,2
77219,1718,1
77221,373,2
77230,233,2
77237,1867,1
77238,2042,2
77246,805,1
77264,595,1
77272,1029,1
77330,1467,2
77344,1327,3
77348,283,1
77371,574,1
77374,1243,2
77383,2125,3
77415,596,2
77420,1894,3
77425,902,1
77438,1622,2
77472,1315,2
77487,461,3
77489,1853,2
77529,979,3
77530,743,2
77559,360,2
77575,1138,3
77585,2080,2
77602,475,1
77620,2017,1
77626,410,1
77632,1513,1
77640,765,1
77668,1419,2
77687,642,3
77699,594,3
77709,1260,3
77712,202,3
77719,192,3
77734,720,3
77746,2153,2
77769,1943,1
77774,1489,1
77775,1119,3
77776,1974,2
77788,2057,1
77801,150,1
77802,2143,1
77855,1966,3
77856,2190,2
77857,1438,1
77867,890,2
77871,92,3
77874,2171,3
77885,1782,2
77893,1550,1
77894,619,1
77897,1632,1
77912,2141,1
77913,194,3
77914,1835,1
77919,992,3
77920,1107,2
77923,1659,1
77931,1638,2
77933,48,1
77943,86,3
77950,1694,2
77957,30,2
77961,940,2
77962,862,1
77964,1575,3
77965,972,3
78018,865,2
78037,1335,2
78074,692,2
78082,355,1
78085,835,3
78099,276,2
78103,1043,2
78107,1581,3
78108,1258,1
78117,393,3
78118,1366,3
78134,583,3
78141,1770,2
78151,1327,2
78155,1539,2
78159,1259,3
78160,1075,3
78162,1138,3
78164,145,3
78165,1029,2
78174,255,3
78194,1025,3
78202,1437,1
78206,2064,3
78227,394,1
78235,1229,1
78265,1681,2
78281,917,3
78296,1273,3
78301,968,1
78309,1784,3
78322,813,3
78332,544,3
78339,338,3
78347,279,2
78359,2141,1
78368,349,3
78370,101,1
78372,2072,2
78397,301,3
78401,1295,1
78403,613,3
78426,226,1
78427,861,1
78465,637,3
78471,2074,3
78483,1556,1
78504,841,1
78509,2146,1
78513,401,2
78516,707,2
78532,597,2
78533,1111,1
78535,287,3
78542,65,3
78543,1522,1
78558,1890,1
78573,775,2
78580,842,2
78611,422,2
78614,599,2
78626,1804,1
78641,1252,3
78665,251,2
78667,573,3
78688,570,1
78747,93,2
78759,1155,3
78764,102,3
78774,933,1
78811,1582,3
78816,983,1
78844,179,3
78854,2198,2
78860,2099,1
78863,1724,2
78886,2103,3
78909,568,3
78925,901,3
78926,1429,1
78943,630,2
78989,1054,1
78996,668,2
79007,1410,1
79030,1159,2
79048,1045,3
79073,793,1
79082,606,2
79083,773,1
79093,2158,1
79105,1912,1
79109,1632,1
79140,1225,3
79165,123,1
79173,1024,1
79182,463,3
79202,1925,1
79203,1249,1
79209,334,2
79210,1952,3
79211,1229,3
79212,743,3
79216,501,1
79227,804,3
79235,86,3
79255,917,1
79275,428,1
79276,237,2
79282,1071,3
79288,1912,2
79290,1623,1
79304,1361,3
79313,362,1
79324,739,1
79327,2011,2
79343,2011,3
79351,1059,1
79400,125,2
79409,1786,2
79414,2184,3
79418,219,1
79424,484,3
79439,908,3
79448,1221,1
79450,572,1
79453,903,1
79458,748,3
79474,1833,2
79496,234,2
79510,1716,3
79513,334,2
79520,123,1
79521,877,3
79570,1911,3
79578,1201,3
79589,1827,2
79591,1189,2
79633,783,2
79638,906,2
79656,1842,2
79657,187,3
79660,2107,3
79661,1894,3
79664,217,2
79672,1749,2
79692,1768,3
79693,1064,3
79699,439,2
79706,1512,2
79712,1986,1
79713,882,1
79716,232,1
79719,1099,3
79720,238,2
79730,1423,3
79742,1578,2
79790,1969,1
79794,996,1
79804,334,1
79812,2182,2
79833,517,3
79840,54,1
79849,1094,3
79857,526,2
79865,1682,3
79877,438,2
79878,1527,2
79897,396,2
79898,1609,3
79919,1350,1
79920,2073,3
79928,700,2
79947,312,2
79948,1017,1
79965,684,2
79970,63,3
79974,1794,2
79976,679,3
79998,1791,3
80002,367,3
80008,1394,1
80024,1712,1
80034,936,2
80043,1941,3
80047,375,1
80085,1886,2
80108,598,1
80110,738,1
80138,59,2
80143,422,2
80159,1410,3
80183,1138,1
80185,988,2
80189,1452,3
80196,1537,2
80205,1266,2
80221,860,2
80243,1759,2
80245,1348,2
80261,1567,3
80279,952,1
80296,1547,3
80301,1140,3
80305,1530,3
80315,1158,3
80320,269,1
80337,1458,3
80347,668,2
80348,1460,2
80373,2089,2
80375,1427,3
80380,170,3
80383,1140,3
80398,1855,1
80425,855,3
80434,2151,2
80444,1772,3
80448,759,2
80469,1762,1
80495,1371,2
80498,1816,1
80518,1953,1
80522,859,3
80559,91,3
80565,243,1
80592,977,2
80601,1605,3
80610,411,2
80624,1516,3
80646,804,3
80655,1196,3
80669,1990,3
80674,189,3
80675,1860,1
80692,521,3
80699,1929,2
80715,1131,3
80729,1939,1
80741,1424,2
80744,1630,1
80749,442,2
80750,1123,3
80760,1846,3
80763,2024,2
80779,1432,1
80796,2031,3
80810,808,1
80816,2151,3
80833,1507,3
80839,2081,2
80845,956,2
80851,606,1
80853,92,2
80882,156,3
80899,1525,2
80901,448,3
80927,2183,3
80930,1577,2
80961,761,2
80996,40,1
81016,1158,3
81040,1398,2
81049,618,2
81060,1041,3
81064,1592,3
81071,1513,1
81077,1840,3
81090,1065,1
81097,947,2
81118,368,3
81120,641,3
81121,249,3
81129,1063,3
81160,1827,1
81174,1416,1
81190,1576,3
81200,121,3
81203,371,2
81205,1347,2
81211,349,1
81214,1918,1
81218,1914,2
81233,99,2
81241,1674,1
81243,589,3
81253,1231,2
81262,1833,3
81267,2152,3
81274,395,3
81277,767,2
81295,1632,1
81300,200,3
81305,1701,1
81315,930,3
81318,689,2
81339,630,2
81351,1760,3
81352,1678,1
81383,1142,1
81408,636,3
81417,1873,1
81431,627,3
81436,1701,1
81451,397,1
81458,1974,1
81477,1192,2
81479,488,1
81484,479,2
81506,1516,2
81535,175,3
81536,192,3
81537,1333,3
81544,2053,1
81546,370,3
81559,2076,3
81585,1600,3
81586,1502,3
81596,555,3
81598,1404,1
81608,922,2
81620,219,3
81633,881,2
81636,1645,2
81639,1648,1
81652,1288,1
81669,1597,1
81670,1204,3
81673,2049,1
81688,960,3
81689,635,1
81690,105,1
81691,856,3
81698,1737,3
81702,744,1
81703,2191,3
81714,909,2
81725,372,1
81733,21,2
81735,897,2
81740,1688,2
81741,1920,3
81742,1038,2
81750,740,2
81751,69,3
81770,1433,1
81774,330,3
81785,1437,3
81786,2141,1
81799,1059,2
81800,363,1
81816,1024,2
81817,1308,2
81818,1382,1
81820,135,1
81825,1449,1
81860,491,3
81864,2162,3
81874,1120,1
81882,394,3
81884,1341,2
81892,1719,1
81898,947,3
81908,2168,3
81925,1825,3
81930,1329,1
81946,1628,2
81987,1449,3
82041,808,1
82044,1820,3
82046,1958,1
82122,1591,3
82124,82,3
82135,517,2
82147,1668,1
82148,595,1
82158,1808,3
82167,1927,1
82169,249,3
82189,1409,2
82263,1782,1
82273,1788,3
82275,1090,3
82278,1682,2
82280,136,1
82286,1265,1
82290,1968,1
82293,2115,3
82299,2057,3
82305,1637,3
82317,679,3
82327,836,2
82329,1217,3
82337,1335,1
82348,262,1
82353,494,3
82367,1211,2
82377,392,1
82379,1293,3
82454,331,2
82455,535,2
82481,958,1
82485,466,1
82490,687,2
82497,969,2
82499,1768,1
82505,776,1
82528,1123,2
82540,785,3
82544,1133,2
82554,1037,1
82557,1675,3
82587,1306,1
82588,40,1
82597,2042,3
82600,554,1
82602,580,3
82606,1647,3
82607,530,1
82608,565,2
82618,1930,3
82628,41,1
82650,1862,1
82657,998,1
82660,584,3
82683,642,3
82684,1209,2
82692,1466,3
82713,6,1
82720,2026,1
82727,241,3
82728,207,2
82733,1929,3
82742,1316,2
82744,915,2
82765,442,3
82792,650,1
82812,921,3
82827,1935,3
82834,413,3
82842,252,2
82852,695,2
82858,1209,2
82863,597,2
82865,1094,3
82876,896,1
82895,501,3
82907,1346,1
82922,1026,1
82926,994,3
82947,2,1
82949,1968,1
82970,1635,3
82982,481,3
82987,642,3
82991,1038,2
82995,1765,2
82996,95,1
83008,639,1
83016,10,1
83018,501,3
83025,565,2
83027,152,2
83029,2031,2
83053,780,2
83063,1215,2
83070,1669,3
83075,751,1
83088,708,1
83090,2094,3
83105,363,3
83106,945,2
83109,1148,1
83130,93,3
83134,1685,1
83138,1204,1
83145,975,3
83146,202,3
83150,164,2
83153,1219,2
83161,309,2
83162,4,2
83169,61,1
83177,848,1
83199,41,2
83211,2128,2
83242,1497,2
83243,1416,3
83244,1978,2
83250,284,3
83254,1382,1
83262,1565,2
83263,65,1
83280,1632,1
83285,295,3
83297,1192,1
83338,837,2
83345,1657,3
83353,551,3
83356,2047,1
83360,94,1
83387,1772,2
83417,1096,1
83422,1378,3
83445,300,3
83448,70,1
83449,2169,1
83458,522,2
83483,1824,2
83499,886,3
83508,1808,1
83509,1161,1
83513,1292,2
83524,971,1
83527,701,3
83543,1146,3
83547,945,1
83553,3,3
83569,402,1
83607,704,2
83608,984,1
83615,1234,1
83622,1976,1
83646,1599,1
83647,1645,2
83658,1527,1
83666,87,2
83668,308,3
83671,1616,3
83679,46,1
83690,206,2
83704,784,2
83711,777,3
83727,1091,3
83739,12,2
83765,1119,2
83767,1932,3
83776,702,2
83789,1412,1
83793,796,1
83799,2154,3
83810,1872,3
83822,977,1
83831,1295,3
83836,1555,3
83854,1912,2
83858,571,2
83863,1036,3
83876,1464,3
83882,450,2
83890,2000,1
83892,1238,2
83897,500,2
