id_colis,id_livraison,livré
143602,97692,t
143603,109397,t
143604,19460,t
143605,87748,t
143606,94922,t
143607,31339,t
143608,45777,t
143609,99579,t
143610,85947,t
143611,44587,t
143612,74192,t
143613,60154,t
143614,811,t
143615,67949,t
143616,88788,t
143617,15635,t
143618,82597,t
143619,21235,t
143620,62509,t
143621,93531,t
143622,98600,t
143623,49030,t
143624,102283,t
143625,5131,t
143626,10280,t
143627,88558,t
143628,108820,t
143629,33182,t
143630,21605,t
143631,84500,t
143632,52632,t
143633,97964,t
143634,50109,t
143635,108501,t
143636,15866,t
143637,67083,t
143638,57682,t
143639,60362,t
143640,44994,t
143641,15782,t
143642,61878,t
143643,47704,t
143644,23425,t
143645,88582,t
143646,103256,t
143647,83157,t
143648,89858,t
143649,56515,t
143650,43867,t
143651,13038,t
143652,29642,t
143653,100569,t
143654,31847,t
143655,86599,t
143656,24382,t
143657,4182,t
143658,89153,t
143659,71039,t
143660,102699,t
143661,105546,t
143662,90742,t
143663,56263,t
143664,85080,t
143665,44557,t
143666,45434,t
143667,13323,t
143668,32093,t
143669,32837,t
143670,89197,t
143671,100265,t
143672,35071,t
143673,20864,t
143674,97315,t
143675,84470,t
143676,101218,t
143677,83731,t
143678,24703,t
143679,50205,t
143680,59858,t
143681,62135,t
143682,88349,t
143683,45115,t
143684,77374,t
143685,50921,t
143686,13587,t
143687,64180,t
143688,37896,t
143689,79383,t
143690,25679,t
143691,56512,t
143692,73374,t
143693,96433,t
143694,2465,t
143695,102510,t
143696,63824,t
143697,33920,t
143698,90562,t
143699,84870,t
143700,42150,t
143701,35073,t
143702,8851,t
143703,47473,t
143704,7326,t
143705,12777,t
143706,34276,t
143707,33292,t
143708,21463,t
143709,60774,t
143710,99149,t
143711,89825,t
143712,38836,t
143713,41683,t
143714,68363,t
143715,102656,t
143716,43822,t
143717,2732,t
143718,13241,t
143719,34927,t
143720,92796,t
143721,94359,t
143722,65779,t
143723,47307,t
143724,65662,t
143725,6987,t
143726,29238,t
143727,15878,t
143728,84639,t
143729,108336,t
143730,104743,t
143731,38002,t
143732,46932,t
143733,6787,t
143734,44925,t
143735,83886,t
143736,16417,t
143737,44643,t
143738,9039,t
143739,8899,t
143740,14844,t
143741,29686,t
143742,35586,t
143743,52845,t
143744,88808,t
143745,18495,t
143746,97073,t
143747,76309,t
143748,48425,t
143749,19964,t
143750,73653,t
143751,14933,t
143752,39331,t
143753,33410,t
143754,18855,t
143755,97681,t
143756,29860,t
143757,107917,t
143758,37578,t
143759,87019,t
143760,104117,t
143761,15914,t
143762,38856,t
143763,76241,t
143764,23190,t
143765,99245,t
143766,84695,t
143767,61171,t
143768,31776,t
143769,53912,t
143770,4965,t
143771,75705,t
143772,36084,t
143773,26094,t
143774,17011,t
143775,10416,t
143776,38116,t
143777,60232,t
143778,55443,t
143779,91069,t
143780,108981,t
143781,107425,t
143782,43659,t
143783,65349,t
143784,92491,t
143785,91930,t
143786,85044,t
143787,108583,t
143788,12680,t
143789,99697,t
143790,94091,t
143791,60198,t
143792,92828,t
143793,104027,t
143794,23448,t
143795,88692,t
143796,46050,t
143797,13260,t
143798,94835,t
143799,96808,t
143800,25043,t
143801,7503,t
143802,10090,t
143803,46651,t
143804,65597,t
143805,88933,t
143806,93674,t
143807,2704,t
143808,26850,t
143809,41511,t
143810,71522,t
143811,68605,t
143812,22494,t
143813,78070,t
143814,108958,t
143815,35976,t
143816,15656,t
143817,73698,t
143818,42362,t
143819,5993,t
143820,74280,t
143821,45263,t
143822,99183,t
143823,96029,t
143824,35486,t
143825,24164,t
143826,102596,t
143827,14254,t
143828,44425,t
143829,31397,t
143830,6832,t
143831,11126,t
143832,103465,t
143833,15690,t
143834,57004,t
143835,77056,t
143836,83647,t
143837,5011,t
143838,6101,t
143839,11384,t
143840,36126,t
143841,9530,t
143842,83715,t
143843,71480,t
143844,54545,t
143845,40857,t
143846,14151,t
143847,8675,t
143848,88571,t
143849,40825,t
143850,37605,t
143851,70314,t
143852,3559,t
143853,66383,t
143854,10823,t
143855,41165,t
143856,68980,t
143857,106851,t
143858,45991,t
143859,4544,t
143860,66938,t
143861,54031,t
143862,4362,t
143863,38860,t
143864,71561,t
143865,79789,t
143866,104724,t
143867,108339,t
143868,52806,t
143869,100986,t
143870,5244,t
143871,74062,t
143872,78752,t
143873,42667,t
143874,61398,t
143875,16118,t
143876,33123,t
143877,74331,t
143878,18440,t
143879,24704,t
143880,61163,t
143881,29800,t
143882,108299,t
143883,91601,t
143884,64134,t
143885,59060,t
143886,57842,t
143887,11680,t
143888,99083,t
143889,61493,t
143890,35083,t
143891,63683,t
143892,7285,t
143893,81565,t
143894,67631,t
143895,43835,t
143896,67740,t
143897,86387,t
143898,66344,t
143899,85661,t
143900,62108,t
143901,50503,t
143902,74739,t
143903,49205,t
143904,73859,t
143905,53286,t
143906,32155,t
143907,106961,t
143908,35008,t
143909,69402,t
143910,100577,t
143911,99354,t
143912,83108,t
143913,38124,t
143914,22928,t
143915,103979,t
143916,103004,t
143917,19107,t
143918,66529,t
143919,78874,t
143920,85597,t
143921,29706,t
143922,93798,t
143923,45751,t
143924,76889,t
143925,59332,t
143926,96383,t
143927,22136,t
143928,34792,t
143929,40512,t
143930,31521,t
143931,57816,t
143932,109722,t
143933,63994,t
143934,33126,t
143935,86904,t
143936,108504,t
143937,20974,t
143938,2892,t
143939,58591,t
143940,11376,t
143941,84477,t
143942,73482,t
143943,100123,t
143944,12316,t
143945,67565,t
143946,74353,t
143947,63843,t
143948,55386,t
143949,90537,t
143950,23335,t
143951,46824,t
143952,55339,t
143953,9562,t
143954,85038,t
143955,7264,t
143956,95633,t
143957,23117,t
143958,86972,t
143959,97451,t
143960,29629,t
143961,6040,t
143962,55368,t
143963,32240,t
143964,64997,t
143965,7365,t
143966,56727,t
143967,94945,t
143968,41203,t
143969,105910,t
143970,29677,t
143971,82192,t
143972,108558,t
143973,18588,t
143974,39755,t
143975,82741,t
143976,70350,t
143977,109082,t
143978,22308,t
143979,19298,t
143980,103288,t
143981,63435,t
143982,108702,t
143983,39099,t
143984,17572,t
143985,97267,t
143986,33786,t
143987,38284,t
143988,89102,t
143989,22523,t
143990,13556,t
143991,43267,t
143992,53821,t
143993,16046,t
143994,92283,t
143995,11178,t
143996,58705,t
143997,52202,t
143998,60326,t
143999,50880,t
144000,40161,t
144001,87383,t
144002,52910,t
144003,67552,t
144004,6233,t
144005,22130,t
144006,20677,t
144007,67804,t
144008,68425,t
144009,50453,t
144010,79814,t
144011,52977,t
144012,104411,t
144013,70693,t
144014,18704,t
144015,76005,t
144016,44945,t
144017,44832,t
144018,47444,t
144019,48157,t
144020,100935,t
144021,69798,t
144022,92769,t
144023,89425,t
144024,46304,t
144025,104547,t
144026,65500,t
144027,80596,t
144028,66798,t
144029,108313,t
144030,83199,t
144031,41030,t
144032,14978,t
144033,51535,t
144034,78691,t
144035,109100,t
144036,104242,t
144037,78622,t
144038,90448,t
144039,8440,t
144040,88893,t
144041,77989,t
144042,98620,t
144043,29693,t
144044,61119,t
144045,77553,t
144046,97666,t
144047,40753,t
144048,98059,t
144049,80453,t
144050,36198,t
144051,33411,t
144052,39960,t
144053,97833,t
144054,75420,t
144055,27465,t
144056,88697,t
144057,34339,t
144058,44529,t
144059,43527,t
144060,86456,t
144061,84818,t
144062,20065,t
144063,53185,t
144064,52857,t
144065,43061,t
144066,92914,t
144067,58608,t
144068,67385,t
144069,12381,t
144070,78160,t
144071,6655,t
144072,50126,t
144073,86183,t
144074,28820,t
144075,24491,t
144076,88987,t
144077,89154,t
144078,69066,t
144079,103579,t
144080,42457,t
144081,90711,t
144082,46173,t
144083,52111,t
144084,51045,t
144085,33653,t
144086,103345,t
144087,45792,t
144088,55457,t
144089,13874,t
144090,47550,t
144091,89515,t
144092,60694,t
144093,88591,t
144094,89017,t
144095,20887,t
144096,3656,t
144097,38433,t
144098,21119,t
144099,83540,t
144100,37656,t
144101,98328,t
144102,108122,t
144103,64779,t
144104,56957,t
144105,66879,t
144106,99953,t
144107,51072,t
144108,58446,t
144109,69801,t
144110,35568,t
144111,59278,t
144112,20676,t
144113,36339,t
144114,104938,t
144115,56439,t
144116,975,t
144117,36025,t
144118,99240,t
144119,100982,t
144120,32084,t
144121,103951,t
144122,34212,t
144123,25448,t
144124,7798,t
144125,73570,t
144126,41721,t
144127,4848,t
144128,62789,t
144129,40837,t
144130,62080,t
144131,72129,t
144132,88886,t
144133,28989,t
144134,25328,t
144135,34370,t
144136,94788,t
144137,77071,t
144138,50784,t
144139,102463,t
144140,73775,t
144141,31582,t
144142,3289,t
144143,47450,t
144144,68645,t
144145,82399,t
144146,36986,t
144147,67458,t
144148,45909,t
144149,96308,t
144150,104136,t
144151,82509,t
144152,16459,t
144153,357,t
144154,84593,t
144155,10568,t
144156,54636,t
144157,65269,t
144158,99011,t
144159,81821,t
144160,37737,t
144161,64332,t
144162,52561,t
144163,103911,t
144164,95398,t
144165,98660,t
144166,84328,t
144167,106934,t
144168,74304,t
144169,48801,t
144170,4120,t
144171,717,t
144172,8919,t
144173,93686,t
144174,42570,t
144175,20934,t
144176,56009,t
144177,59133,t
144178,45927,t
144179,11922,t
144180,35911,t
144181,91245,t
144182,21278,t
144183,72471,t
144184,1785,t
144185,17490,t
144186,20357,t
144187,64759,t
144188,67062,t
144189,53100,t
144190,41697,t
144191,102077,t
144192,77292,t
144193,91850,t
144194,97677,t
144195,96576,t
144196,24501,t
144197,19740,t
144198,106929,t
144199,6779,t
144200,66085,t
144201,52215,t
144202,17628,t
144203,79021,t
144204,108988,t
144205,89333,t
144206,59212,t
144207,64331,t
144208,14299,t
144209,18562,t
144210,98490,t
144211,11825,t
144212,61948,t
144213,80764,t
144214,17883,t
144215,52184,t
144216,78617,t
144217,56216,t
144218,100397,t
144219,1197,t
144220,97680,t
144221,82304,t
144222,8101,t
144223,59147,t
144224,2473,t
144225,83811,t
144226,13276,t
144227,20718,t
144228,24383,t
144229,5599,t
144230,51530,t
144231,7006,t
144232,63956,t
144233,43978,t
144234,94565,t
144235,98714,t
144236,9137,t
144237,2251,t
144238,104661,t
144239,36882,t
144240,47596,t
144241,94263,t
144242,14700,t
144243,5725,t
144244,55869,t
144245,94421,t
144246,19807,t
144247,100694,t
144248,80783,t
144249,99373,t
144250,96089,t
144251,45328,t
144252,107039,t
144253,31507,t
144254,49113,t
144255,60911,t
144256,28570,t
144257,8003,t
144258,93299,t
144259,77829,t
144260,65523,t
144261,17878,t
144262,3217,t
144263,50446,t
144264,106206,t
144265,41875,t
144266,36888,t
144267,62114,t
144268,52191,t
144269,72477,t
144270,59901,t
144271,37947,t
144272,104394,t
144273,38959,t
144274,58015,t
144275,39212,t
144276,11388,t
144277,27187,t
144278,26335,t
144279,24190,t
144280,28324,t
144281,106961,t
144282,38184,t
144283,29184,t
144284,92395,t
144285,89251,t
144286,5099,t
144287,76431,t
144288,22873,t
144289,93958,t
144290,104459,t
144291,51055,t
144292,29855,t
144293,68403,t
144294,99319,t
144295,19171,t
144296,11488,t
144297,39429,t
144298,60189,t
144299,7443,t
144300,34763,t
144301,78312,t
144302,54054,t
144303,62047,t
144304,35611,t
144305,1057,t
144306,24987,t
144307,73657,t
144308,9892,t
144309,35042,t
144310,23949,t
144311,64510,t
144312,45137,t
144313,48705,t
144314,5202,t
144315,29709,t
144316,99670,t
144317,54320,t
144318,13520,t
144319,52706,t
144320,30547,t
144321,16485,t
144322,103167,t
144323,50397,t
144324,105837,t
144325,43187,t
144326,39660,t
144327,103826,t
144328,11557,t
144329,18554,t
144330,18458,t
144331,103032,t
144332,42641,t
144333,38262,t
144334,61409,t
144335,3828,t
144336,31517,t
144337,81238,t
144338,13895,t
144339,62437,t
144340,66838,t
144341,15082,t
144342,23245,t
144343,17758,t
144344,85320,t
144345,46100,t
144346,56404,t
144347,100129,t
144348,83596,t
144349,22414,t
144350,85542,t
144351,69127,t
144352,57412,t
144353,27512,t
144354,39064,t
144355,97305,t
144356,36128,t
144357,60686,t
144358,82604,t
144359,43442,t
144360,36580,t
144361,75233,t
144362,65521,t
144363,68706,t
144364,37530,t
144365,72515,t
144366,11674,t
144367,12561,t
144368,88306,t
144369,28718,t
144370,62150,t
144371,79213,t
144372,81142,t
144373,2765,t
144374,7392,t
144375,82902,t
144376,98531,t
144377,71130,t
144378,92274,t
144379,96195,t
144380,12621,t
144381,46795,t
144382,14673,t
144383,30359,t
144384,1283,t
144385,60080,t
144386,57443,t
144387,74644,t
144388,99047,t
144389,95439,t
144390,108876,t
144391,20266,t
144392,12408,t
144393,29381,t
144394,89225,t
144395,38095,t
144396,44011,t
144397,53297,t
144398,58523,t
144399,53689,t
144400,36242,t
144401,103594,t
144402,84956,t
144403,98209,t
144404,98107,t
144405,102587,t
144406,10770,t
144407,67201,t
144408,12583,t
144409,108149,t
144410,47938,t
144411,71076,t
144412,26772,t
144413,100214,t
144414,30775,t
144415,11906,t
144416,91609,t
144417,24079,t
144418,93359,t
144419,89323,t
144420,48994,t
144421,62085,t
144422,45507,t
144423,55235,t
144424,72346,t
144425,69024,t
144426,3397,t
144427,57932,t
144428,63960,t
144429,3436,t
144430,29242,t
144431,80274,t
144432,1624,t
144433,31688,t
144434,10978,t
144435,59741,t
144436,5862,t
144437,45473,t
144438,86318,t
144439,16470,t
144440,30166,t
144441,11896,t
144442,11371,t
144443,5454,t
144444,93869,t
144445,51353,t
144446,16276,t
144447,79343,t
144448,98671,t
144449,4292,t
144450,49635,t
144451,50485,t
144452,79152,t
144453,30859,t
144454,82962,t
144455,13114,t
144456,62368,t
144457,63505,t
144458,42265,t
144459,26067,t
144460,100836,t
144461,11271,t
144462,12529,t
144463,43199,t
144464,13494,t
144465,61567,t
144466,51297,t
144467,15474,t
144468,10289,t
144469,86722,t
144470,77098,t
144471,82898,t
144472,20407,t
144473,44377,t
144474,26129,t
144475,55837,t
144476,45377,t
144477,80106,t
144478,233,t
144479,88790,t
144480,7399,t
144481,47974,t
144482,83681,t
144483,103600,t
144484,28166,t
144485,98705,t
144486,63165,t
144487,78524,t
144488,29522,t
144489,4435,t
144490,22495,t
144491,45874,t
144492,774,t
144493,10928,t
144494,16701,t
144495,8245,t
144496,88404,t
144497,23660,t
144498,6027,t
144499,84961,t
144500,27113,t
144501,56815,t
144502,30969,t
144503,44232,t
144504,30112,t
144505,72970,t
144506,75923,t
144507,2548,t
144508,91456,t
144509,53001,t
144510,91223,t
144511,528,t
144512,65164,t
144513,27727,t
144514,92275,t
144515,47867,t
144516,45467,t
144517,33953,t
144518,78258,t
144519,12916,t
144520,99774,t
144521,33820,t
144522,1348,t
144523,79436,t
144524,23710,t
144525,50740,t
144526,63504,t
144527,146,t
144528,59514,t
144529,11778,t
144530,76373,t
144531,93340,t
144532,56036,t
144533,79545,t
144534,61551,t
144535,60783,t
144536,28479,t
144537,93880,t
144538,39556,t
144539,100373,t
144540,55397,t
144541,6436,t
144542,46575,t
144543,90755,t
144544,65077,t
144545,51246,t
144546,105882,t
144547,84184,t
144548,4481,t
144549,8868,t
144550,83778,t
144551,2815,t
144552,50228,t
144553,36454,t
144554,32271,t
144555,39950,t
144556,101207,t
144557,74858,t
144558,39482,t
144559,45001,t
144560,15482,t
144561,56981,t
144562,81176,t
144563,25273,t
144564,74803,t
144565,107677,t
144566,100411,t
144567,107691,t
144568,1962,t
144569,32167,t
144570,40545,t
144571,1447,t
144572,54543,t
144573,42410,t
144574,64533,t
144575,104010,t
144576,34980,t
144577,50468,t
144578,15372,t
144579,104518,t
144580,46197,t
144581,20991,t
144582,53046,t
144583,89739,t
144584,2901,t
144585,17911,t
144586,107371,t
144587,37778,t
144588,91151,t
144589,100003,t
144590,57786,t
144591,45279,t
144592,20799,t
144593,47970,t
144594,109155,t
144595,85891,t
144596,94691,t
144597,64047,t
144598,4349,t
144599,6967,t
144600,24454,t
144601,28004,t
144602,26074,t
144603,38951,t
144604,54614,t
144605,82429,t
144606,19855,t
144607,77114,t
144608,11104,t
144609,87485,t
144610,18196,t
144611,22383,t
144612,22334,t
144613,75735,t
144614,58872,t
144615,101369,t
144616,11605,t
144617,56393,t
144618,104996,t
144619,80706,t
144620,66346,t
144621,41599,t
144622,62641,t
144623,5523,t
144624,35640,t
144625,55317,t
144626,74281,t
144627,109846,t
144628,54997,t
144629,701,t
144630,89490,t
144631,34788,t
144632,86161,t
144633,49667,t
144634,80439,t
144635,98692,t
144636,48040,t
144637,65030,t
144638,80955,t
144639,16277,t
144640,19124,t
144641,20502,t
144642,2187,t
144643,47791,t
144644,9521,t
144645,57767,t
144646,85010,t
144647,29086,t
144648,94148,t
144649,46530,t
144650,86480,t
144651,13975,t
144652,106499,t
144653,18736,t
144654,52489,t
144655,4222,t
144656,13861,t
144657,7083,t
144658,79390,t
144659,72424,t
144660,57452,t
144661,85272,t
144662,46373,t
144663,94019,t
144664,27468,t
144665,62539,t
144666,53133,t
144667,3518,t
144668,1150,t
144669,64758,t
144670,96324,t
144671,32562,t
144672,76048,t
144673,50459,t
144674,96505,t
144675,29066,t
144676,35217,t
144677,100347,t
144678,86561,t
144679,89825,t
144680,80837,t
144681,40803,t
144682,53380,t
144683,79218,t
144684,54340,t
144685,72445,t
144686,64849,t
144687,93865,t
144688,87828,t
144689,45141,t
144690,51522,t
144691,102066,t
144692,66496,t
144693,51695,t
144694,64742,t
144695,77254,t
144696,79155,t
144697,20797,t
144698,4408,t
144699,64900,t
144700,75693,t
144701,85723,t
144702,26909,t
144703,14555,t
144704,7982,t
144705,4363,t
144706,67185,t
144707,52307,t
144708,60012,t
144709,46773,t
144710,83367,t
144711,2542,t
144712,97124,t
144713,86704,t
144714,26380,t
144715,59035,t
144716,63398,t
144717,34323,t
144718,42667,t
144719,71880,t
144720,3932,t
144721,67561,t
144722,102166,t
144723,88345,t
144724,2810,t
144725,22745,t
144726,21303,t
144727,21592,t
144728,98381,t
144729,100832,t
144730,101135,t
144731,5070,t
144732,99396,t
144733,11250,t
144734,66801,t
144735,67543,t
144736,93661,t
144737,102767,t
144738,24083,t
144739,23326,t
144740,17234,t
144741,41625,t
144742,65066,t
144743,77403,t
144744,87852,t
144745,69095,t
144746,8727,t
144747,94251,t
144748,79670,t
144749,45830,t
144750,17143,t
144751,43680,t
144752,81437,t
144753,71944,t
144754,95389,t
144755,30859,t
144756,7604,t
144757,102785,t
144758,85910,t
144759,55236,t
144760,41556,t
144761,18015,t
144762,71650,t
144763,62410,t
144764,100919,t
144765,60210,t
144766,6561,t
144767,34663,t
144768,51232,t
144769,7894,t
144770,44181,t
144771,58027,t
144772,23300,t
144773,14501,t
144774,8497,t
144775,5507,t
144776,98033,t
144777,103646,t
144778,89442,t
144779,105263,t
144780,11711,t
144781,45980,t
144782,103769,t
144783,78186,t
144784,84286,t
144785,54555,t
144786,9231,t
144787,28691,t
144788,107234,t
144789,50201,t
144790,108828,t
144791,35181,t
144792,85399,t
144793,7892,t
144794,57683,t
144795,49989,t
144796,51808,t
144797,36137,t
144798,62735,t
144799,5820,t
144800,71087,t
144801,82310,t
144802,38860,t
144803,58071,t
144804,39585,t
144805,109308,t
144806,57758,t
144807,104089,t
144808,29918,t
144809,54541,t
144810,87552,t
144811,66525,t
144812,33604,t
144813,94777,t
144814,17018,t
144815,48164,t
144816,104901,t
144817,51521,t
144818,70870,t
144819,101359,t
144820,74278,t
144821,86023,t
144822,40485,t
144823,105778,t
144824,31369,t
144825,70713,t
144826,4557,t
144827,39209,t
144828,3354,t
144829,108888,t
144830,107117,t
144831,51557,t
144832,86108,t
144833,50463,t
144834,38530,t
144835,46189,t
144836,79451,t
144837,75830,t
144838,57538,t
144839,40325,t
144840,73732,t
144841,47679,t
144842,88421,t
144843,53657,t
144844,61851,t
144845,44852,t
144846,96739,t
144847,57343,t
144848,98975,t
144849,81738,t
144850,70397,t
144851,72043,t
144852,41059,t
144853,55460,t
144854,2523,t
144855,55541,t
144856,78180,t
144857,74210,t
144858,41176,t
144859,90262,t
144860,55689,t
144861,63538,t
144862,97756,t
144863,83435,t
144864,83927,t
144865,35615,t
144866,43839,t
144867,94857,t
144868,63886,t
144869,45800,t
144870,12263,t
144871,10529,t
144872,81731,t
144873,75725,t
144874,50652,t
144875,25420,t
144876,10928,t
144877,8184,t
144878,61884,t
144879,109841,t
144880,43582,t
144881,104389,t
144882,95896,t
144883,19277,t
144884,31450,t
144885,41658,t
144886,64731,t
144887,18458,t
144888,38169,t
144889,38620,t
144890,62549,t
144891,41902,t
144892,101844,t
144893,101898,t
144894,23286,t
144895,82364,t
144896,3557,t
144897,92553,t
144898,80537,t
144899,82750,t
144900,25201,t
144901,67500,t
144902,106747,t
144903,20773,t
144904,15268,t
144905,103150,t
144906,85788,t
144907,7884,t
144908,100486,t
144909,89721,t
144910,12038,t
144911,79708,t
144912,78551,t
144913,24878,t
144914,43014,t
144915,39658,t
144916,67208,t
144917,62243,t
144918,99003,t
144919,19667,t
144920,49468,t
144921,95059,t
144922,83380,t
144923,1355,t
144924,2200,t
144925,65612,t
144926,90149,t
144927,84941,t
144928,30512,t
144929,107983,t
144930,34774,t
144931,102326,t
144932,106797,t
144933,82135,t
144934,103101,t
144935,99954,t
144936,15995,t
144937,28540,t
144938,9562,t
144939,19562,t
144940,53654,t
144941,53834,t
144942,41088,t
144943,47629,t
144944,11650,t
144945,109583,t
144946,75218,t
144947,28799,t
144948,18488,t
144949,35502,t
144950,35605,t
144951,40638,t
144952,39392,t
144953,93871,t
144954,52100,t
144955,16008,t
144956,75035,t
144957,75546,t
144958,60394,t
144959,102267,t
144960,96436,t
144961,59995,t
144962,34771,t
144963,46244,t
144964,45109,t
144965,54301,t
144966,85936,t
144967,23870,t
144968,1350,t
144969,17552,t
144970,66499,t
144971,92350,t
144972,73819,t
144973,7703,t
144974,97255,t
144975,38897,t
144976,34276,t
144977,4833,t
144978,68073,t
144979,50479,t
144980,48561,t
144981,29404,t
144982,49523,t
144983,5988,t
144984,77610,t
144985,85043,t
144986,60239,t
144987,61976,t
144988,57219,t
144989,39759,t
144990,39868,t
144991,96028,t
144992,49828,t
144993,34621,t
144994,51068,t
144995,36869,t
144996,51167,t
144997,636,t
144998,44641,t
144999,104432,t
145000,14727,t
145001,1369,t
145002,100095,t
145003,47197,t
145004,81620,t
145005,20977,t
145006,86606,t
145007,87078,t
145008,38962,t
145009,17902,t
145010,37494,t
145011,12916,t
145012,25175,t
145013,15005,t
145014,17460,t
145015,106814,t
145016,98611,t
145017,89023,t
145018,82253,t
145019,4648,t
145020,104956,t
145021,66730,t
145022,61260,t
145023,34698,t
145024,86342,t
145025,40760,t
145026,89867,t
145027,105353,t
145028,25003,t
145029,90840,t
145030,923,t
145031,45344,t
145032,104846,t
145033,17685,t
145034,31355,t
145035,91929,t
145036,62758,t
145037,72009,t
145038,61796,t
145039,62911,t
145040,57450,t
145041,19340,t
145042,104196,t
145043,63372,t
145044,21081,t
145045,98054,t
145046,4521,t
145047,42752,t
145048,54319,t
145049,33869,t
145050,109514,t
145051,12253,t
145052,55946,t
145053,1453,t
145054,5537,t
145055,6637,t
145056,92209,t
145057,38841,t
145058,103486,t
145059,70604,t
145060,2805,t
145061,13710,t
145062,3891,t
145063,16794,t
145064,77664,t
145065,53746,t
145066,82571,t
145067,9307,t
145068,82903,t
145069,62144,t
145070,70732,t
145071,41218,t
145072,31859,t
145073,9111,t
145074,93914,t
145075,63542,t
145076,74148,t
145077,37806,t
145078,21378,t
145079,102378,t
145080,109854,t
145081,58398,t
145082,100874,t
145083,7544,t
145084,107078,t
145085,23435,t
145086,31346,t
145087,53361,t
145088,52,t
145089,36350,t
145090,13723,t
145091,92322,t
145092,57696,t
145093,101194,t
145094,35223,t
145095,68453,t
145096,33810,t
145097,16403,t
145098,54679,t
145099,44559,t
145100,42829,t
145101,57057,t
145102,86167,t
145103,45081,t
145104,68713,t
145105,64370,t
145106,15322,t
145107,109986,t
145108,89449,t
145109,77376,t
145110,21353,t
145111,92894,t
145112,75310,t
145113,48260,t
145114,59949,t
145115,64801,t
145116,106272,t
145117,22948,t
145118,27611,t
145119,56536,t
145120,73347,t
145121,26130,t
145122,57468,t
145123,105168,t
145124,19261,t
145125,9697,t
145126,70486,t
145127,82598,t
145128,25263,t
145129,41641,t
145130,47329,t
145131,62597,t
145132,82131,t
145133,32527,t
145134,32678,t
145135,10633,t
145136,39561,t
145137,36984,t
145138,19850,t
145139,67369,t
145140,66236,t
145141,106925,t
145142,67906,t
145143,24895,t
145144,32085,t
145145,99388,t
145146,96427,t
145147,73687,t
145148,84514,t
145149,76067,t
145150,15212,t
145151,15020,t
145152,19649,t
145153,35749,t
145154,8821,t
145155,105060,t
145156,27846,t
145157,39208,t
145158,9560,t
145159,13644,t
145160,103222,t
145161,87471,t
145162,45936,t
145163,97577,t
145164,72448,t
145165,956,t
145166,10189,t
145167,61272,t
145168,72653,t
145169,103485,t
145170,37659,t
145171,60891,t
145172,48383,t
145173,39235,t
145174,52460,t
145175,7156,t
145176,85928,t
145177,77921,t
145178,98195,t
145179,75863,t
145180,85930,t
145181,62892,t
145182,78303,t
145183,107140,t
145184,107525,t
145185,25775,t
145186,17559,t
145187,108893,t
145188,65793,t
145189,107852,t
145190,104732,t
145191,50878,t
145192,52671,t
145193,56127,t
145194,34972,t
145195,69643,t
145196,73811,t
145197,13547,t
145198,77051,t
145199,96337,t
145200,1665,t
145201,107190,t
145202,103103,t
145203,78642,t
145204,46407,t
145205,76378,t
145206,89643,t
145207,58190,t
145208,67855,t
145209,56801,t
145210,19180,t
145211,35540,t
145212,50202,t
145213,79649,t
145214,4021,t
145215,88636,t
145216,52718,t
145217,67406,t
145218,59703,t
145219,61361,t
145220,68901,t
145221,37379,t
145222,101864,t
145223,27473,t
145224,66935,t
145225,90227,t
145226,65935,t
145227,69911,t
145228,104994,t
145229,39486,t
145230,91459,t
145231,39470,t
145232,16593,t
145233,38596,t
145234,92020,t
145235,92294,t
145236,55922,t
145237,86571,t
145238,54339,t
145239,4129,t
145240,78313,t
145241,108483,t
145242,103700,t
145243,40769,t
145244,59342,t
145245,86863,t
145246,34445,t
145247,40808,t
145248,29147,t
145249,14591,t
145250,16572,t
145251,73342,t
145252,70151,t
145253,22456,t
145254,35099,t
145255,61494,t
145256,59589,t
145257,21686,t
145258,18140,t
145259,38215,t
145260,61300,t
145261,100387,t
145262,39041,t
145263,1985,t
145264,40211,t
145265,43416,t
145266,2953,t
145267,35333,t
145268,64935,t
145269,67373,t
145270,37371,t
145271,31259,t
145272,79796,t
145273,39432,t
145274,57490,t
145275,20239,t
145276,43982,t
145277,36405,t
145278,55621,t
145279,87859,t
145280,14521,t
145281,108763,t
145282,7621,t
145283,99503,t
145284,76523,t
145285,19443,t
145286,39327,t
145287,63574,t
145288,61724,t
145289,50607,t
145290,56588,t
145291,27971,t
145292,93278,t
145293,18275,t
145294,82556,t
145295,59494,t
145296,38483,t
145297,12941,t
145298,106553,t
145299,36732,t
145300,73737,t
145301,85301,t
145302,59383,t
145303,48383,t
145304,34529,t
145305,77707,t
145306,17722,t
145307,24855,t
145308,79976,t
145309,20663,t
145310,104690,t
145311,53169,t
145312,79670,t
145313,12045,t
145314,82421,t
145315,26804,t
145316,99419,t
145317,50252,t
145318,19319,t
145319,3886,t
145320,28437,t
145321,97364,t
145322,104355,t
145323,50930,t
145324,42392,t
145325,39831,t
145326,15810,t
145327,40644,t
145328,41424,t
145329,62118,t
145330,42647,t
145331,64928,t
145332,61913,t
145333,30724,t
145334,11531,t
145335,38356,t
145336,105204,t
145337,105394,t
145338,87705,t
145339,31910,t
145340,88537,t
145341,54068,t
145342,81877,t
145343,75833,t
145344,10066,t
145345,11344,t
145346,29840,t
145347,49745,t
145348,31152,t
145349,28687,t
145350,71317,t
