id_produit,date,prix
1251,2020-8-2,53
1252,2021-1-15,85
1252,2020-7-2,87
1252,2021-12-8,98
1253,2020-3-21,46
1253,2020-10-6,34
1254,2020-4-15,160
1254,2021-7-9,154
1255,2021-2-1,84
1255,2020-7-17,90
1255,2020-3-7,92
1255,2020-2-21,92
1256,2020-11-21,242
1256,2021-7-13,251
1257,2021-1-14,124
1257,2021-5-11,125
1257,2021-6-3,106
1257,2021-11-1,110
1258,2020-7-11,253
1258,2020-2-15,251
1259,2020-5-6,119
1259,2020-4-11,107
1259,2020-6-8,101
1259,2020-11-24,103
1260,2021-7-22,60
1260,2020-5-13,58
1260,2021-1-28,73
1261,2021-8-22,212
1261,2021-1-8,214
1261,2020-10-14,216
1261,2021-10-28,217
1262,2020-11-1,218
1262,2020-4-16,231
1262,2020-9-3,232
1263,2020-12-6,67
1263,2020-3-14,82
1263,2021-7-7,85
1263,2021-6-13,77
1264,2020-5-12,188
1264,2020-8-16,180
1264,2021-11-8,176
1265,2021-6-18,107
1265,2021-7-26,102
1265,2021-11-26,101
1265,2021-12-6,105
1266,2020-7-7,184
1266,2021-11-22,178
1267,2021-7-4,52
1267,2020-1-22,43
1267,2020-1-1,54
1267,2020-2-16,43
1268,2021-3-2,170
1268,2021-3-24,179
1268,2021-8-23,171
1269,2020-12-17,79
1269,2021-8-25,86
1269,2021-1-7,77
1269,2021-10-24,80
1270,2020-7-12,176
1270,2020-6-5,186
1271,2020-6-12,204
1271,2020-4-7,205
1271,2020-5-26,200
1271,2020-12-1,195
1272,2021-11-21,50
1272,2021-7-2,52
1272,2020-1-22,50
1272,2020-9-19,50
1273,2021-6-10,25
1273,2021-8-7,29
1273,2021-8-27,27
1273,2021-11-24,38
1274,2020-8-11,79
1274,2021-11-15,73
1274,2020-5-18,84
1274,2020-1-25,66
1275,2020-3-10,228
1275,2021-10-2,228
1275,2021-10-20,237
1275,2020-4-14,238
1276,2021-12-28,65
1276,2021-11-16,66
1276,2020-11-16,57
1277,2021-8-4,162
1277,2021-1-16,169
1277,2020-10-21,155
1277,2020-7-12,162
1278,2020-11-27,247
1278,2020-8-13,248
1278,2021-1-17,235
1279,2020-9-18,120
1279,2021-10-19,122
1279,2021-7-28,112
1280,2020-9-1,131
1280,2020-1-9,139
1280,2021-6-21,134
1280,2020-2-23,147
1281,2020-8-11,55
1281,2020-10-12,51
1282,2020-5-11,50
1282,2020-8-28,52
1283,2020-4-27,80
1283,2020-4-16,93
1283,2020-3-25,86
1284,2020-8-18,122
1284,2020-12-26,112
1285,2021-9-12,42
1285,2020-12-7,28
1285,2021-12-8,41
1286,2021-1-25,226
1286,2021-1-6,224
1287,2021-8-2,91
1287,2020-5-19,86
1287,2020-5-16,86
1288,2021-1-24,211
1288,2020-1-15,224
1288,2020-1-9,224
1289,2021-8-13,226
1289,2020-2-10,230
1289,2021-3-3,228
1289,2020-8-14,228
1290,2021-6-27,126
1290,2021-7-2,127
1290,2021-1-14,124
1291,2020-10-23,109
1291,2021-7-1,101
1292,2021-9-4,111
1292,2021-12-2,120
1293,2021-12-16,56
1293,2021-9-2,74
1293,2020-3-20,70
1293,2021-2-20,69
1294,2020-10-21,24
1294,2020-4-22,28
1294,2020-7-17,26
1295,2020-6-10,184
1295,2021-12-23,177
1295,2021-12-4,177
1296,2021-10-17,84
1296,2021-3-27,78
1297,2020-9-28,30
1297,2021-11-8,30
1297,2020-6-12,19
1297,2020-5-27,20
1298,2021-1-24,54
1298,2021-5-8,59
1298,2021-5-2,52
1298,2021-7-25,50
1299,2021-5-27,73
1299,2020-1-4,62
1299,2020-10-25,75
1299,2020-10-21,78
1300,2021-6-15,103
1300,2020-1-2,99
1300,2020-10-5,110
1301,2020-3-25,139
1301,2020-12-14,138
1301,2020-12-16,150
1301,2021-3-8,141
1302,2021-2-20,154
1302,2020-12-22,146
1302,2020-12-4,143
1303,2021-8-17,16
1303,2020-9-15,23
1303,2021-2-27,27
1303,2020-1-5,30
1304,2021-11-11,204
1304,2021-6-26,195
1304,2020-3-5,206
1304,2020-2-26,203
1305,2021-5-16,146
1305,2020-4-23,153
1305,2020-11-24,150
1306,2021-7-14,194
1306,2021-3-24,194
1306,2020-12-23,205
1307,2020-2-2,227
1307,2021-8-9,219
1308,2021-8-22,189
1308,2020-8-25,198
1308,2020-7-13,196
1308,2021-11-28,183
1309,2021-6-28,204
1309,2020-11-22,189
1309,2021-8-16,206
1309,2021-2-14,190
1310,2020-4-4,203
1310,2020-10-4,207
1311,2020-8-4,56
1311,2021-8-27,57
1311,2021-2-25,55
1312,2020-3-1,175
1312,2021-1-7,175
1313,2021-4-9,140
1313,2021-7-25,134
1314,2021-2-21,164
1314,2021-9-6,165
1314,2020-7-13,172
1314,2020-2-14,166
1315,2021-11-7,232
1315,2021-11-24,240
1315,2020-10-3,229
1316,2021-7-18,19
1316,2020-5-21,7
1317,2021-9-6,168
1317,2021-7-25,183
1318,2020-6-20,173
1318,2021-12-5,169
1318,2021-7-23,181
1318,2021-7-17,181
1319,2021-10-15,220
1319,2020-10-5,233
1319,2020-1-15,229
1319,2020-3-8,224
1320,2020-2-28,33
1320,2021-5-24,34
1320,2020-12-7,29
1321,2021-8-4,190
1321,2020-1-13,188
1321,2020-10-13,189
1322,2021-8-17,263
1322,2021-2-8,264
1323,2021-2-18,229
1323,2020-12-9,220
1323,2021-8-1,214
1324,2021-5-18,102
1324,2020-1-8,119
1324,2021-11-4,118
1324,2021-6-25,116
1325,2020-5-2,160
1325,2021-12-13,168
1326,2021-2-19,122
1326,2020-3-19,107
1326,2020-7-5,109
1327,2020-5-8,224
1327,2020-5-7,213
1327,2020-9-13,217
1328,2021-3-21,98
1328,2020-1-2,113
1329,2020-7-27,166
1329,2020-7-4,152
1330,2021-11-21,130
1330,2020-1-14,130
1331,2020-4-6,191
1331,2020-4-15,186
1332,2020-3-15,205
1332,2020-8-15,207
1332,2020-1-22,213
1332,2020-12-19,212
1333,2020-3-7,123
1333,2021-5-2,118
1333,2021-11-10,117
1333,2021-5-11,134
1334,2021-2-14,104
1334,2020-6-5,106
1334,2021-5-20,119
1335,2020-4-28,174
1335,2021-8-23,176
1336,2021-6-21,136
1336,2021-12-5,135
1336,2021-9-2,142
1336,2020-4-2,138
1337,2021-12-3,118
1337,2021-1-3,130
1338,2021-2-22,228
1338,2021-7-13,222
1339,2021-8-15,151
1339,2020-9-23,152
1339,2020-4-16,163
1340,2020-5-8,184
1340,2021-12-11,201
1341,2021-10-21,251
1341,2021-9-23,268
1342,2020-10-9,131
1342,2021-5-27,130
1342,2021-5-16,124
1343,2020-11-28,217
1343,2020-2-4,219
1344,2020-9-12,224
1344,2021-9-9,217
1344,2020-3-3,213
1344,2021-11-27,225
1345,2021-1-4,56
1345,2021-11-20,52
1346,2020-3-24,262
1346,2021-12-11,252
1346,2021-12-22,243
1346,2020-3-16,243
1347,2021-5-6,232
1347,2021-2-6,236
1347,2021-1-7,226
1347,2020-1-3,221
1348,2020-3-9,226
1348,2021-9-4,226
1348,2021-11-2,234
1348,2021-3-24,225
1349,2021-7-18,27
1349,2021-8-5,24
1350,2021-9-21,155
1350,2021-8-2,154
1351,2020-4-20,35
1351,2020-2-22,18
1352,2020-4-13,117
1352,2020-10-14,113
1352,2020-10-26,103
1352,2020-8-25,108
1353,2021-9-22,222
1353,2021-7-19,222
1353,2021-5-6,221
1354,2021-4-23,100
1354,2021-2-9,88
1355,2021-3-17,105
1355,2021-12-5,91
1356,2021-6-27,30
1356,2020-7-27,17
1356,2021-1-19,35
1357,2020-3-21,55
1357,2021-9-23,51
1357,2020-8-19,47
1357,2020-12-3,50
1358,2020-7-10,111
1358,2020-9-3,104
1359,2021-7-2,65
1359,2021-4-17,75
1360,2020-7-14,104
1360,2020-1-18,101
1361,2020-8-7,112
1361,2020-11-27,118
1361,2020-12-24,114
1362,2021-5-12,243
1362,2021-9-11,249
1363,2020-4-16,74
1363,2020-3-17,89
1364,2021-5-19,225
1364,2020-11-9,231
1364,2021-10-24,225
1365,2020-1-1,131
1365,2020-10-26,145
1365,2020-6-11,145
1365,2020-3-14,147
1366,2020-8-13,221
1366,2021-3-28,238
1366,2020-5-9,226
1366,2021-2-23,228
1367,2021-4-16,76
1367,2020-12-23,63
1367,2020-12-16,63
1367,2021-2-1,70
1368,2021-11-3,130
1368,2020-5-11,122
1368,2020-9-25,124
1368,2020-7-28,127
1369,2021-8-18,163
1369,2021-7-16,172
1369,2020-1-2,172
1369,2020-1-28,171
1370,2021-9-27,112
1370,2021-12-12,107
1370,2021-12-10,107
1371,2021-12-16,134
1371,2021-1-19,134
1372,2020-10-11,46
1372,2021-1-22,45
1372,2020-6-5,43
1372,2020-7-5,57
1373,2020-9-26,94
1373,2020-3-16,99
1373,2020-9-19,101
1374,2021-10-5,52
1374,2020-6-6,53
1374,2021-8-15,52
1375,2021-5-20,46
1375,2021-10-3,54
1375,2020-10-20,47
1375,2021-10-23,41
1376,2021-7-9,80
1376,2021-8-12,91
1377,2021-3-12,232
1377,2021-9-17,236
1377,2021-10-12,228
1377,2020-1-1,244
1378,2020-6-17,76
1378,2021-10-11,72
1378,2020-11-11,74
1379,2020-2-25,20
1379,2020-5-14,25
1379,2021-4-11,22
1379,2020-9-22,31
1380,2021-4-10,236
1380,2021-2-7,235
1381,2020-11-22,261
1381,2021-12-2,264
1381,2020-1-12,255
1382,2021-2-26,189
1382,2020-2-10,179
1382,2020-11-16,180
1383,2020-8-17,22
1383,2021-8-11,31
1383,2020-1-12,28
1384,2021-5-23,117
1384,2021-10-3,117
1384,2021-4-17,124
1385,2021-11-12,118
1385,2021-11-19,112
1386,2021-3-15,112
1386,2021-11-26,110
1386,2021-1-19,103
1386,2020-8-24,99
1387,2020-1-23,156
1387,2020-11-12,157
1388,2021-1-20,259
1388,2021-4-24,255
1388,2020-11-25,266
1389,2020-11-16,206
1389,2020-9-2,212
1389,2021-11-26,199
1390,2021-11-8,167
1390,2021-1-28,161
1390,2021-11-18,153
1390,2021-10-3,165
1391,2021-9-20,125
1391,2020-9-7,125
1391,2021-2-7,131
1392,2020-12-19,34
1392,2021-3-17,45
1392,2021-11-5,49
1393,2021-12-7,37
1393,2021-8-3,39
1393,2020-8-4,39
1394,2020-7-17,222
1394,2021-8-3,212
1394,2020-9-20,211
1394,2021-3-2,215
1395,2020-10-15,249
1395,2021-3-28,245
1395,2020-5-4,248
1396,2020-10-6,122
1396,2021-5-15,115
1396,2021-3-25,119
1397,2020-3-7,168
1397,2021-12-21,169
1397,2020-8-15,169
1397,2020-2-27,164
1398,2020-12-5,112
1398,2020-4-25,118
1399,2021-5-24,80
1399,2021-5-27,81
1399,2021-3-15,89
1400,2020-2-23,112
1400,2021-5-15,116
1400,2020-3-22,111
1400,2021-2-23,122
1401,2020-5-21,226
1401,2020-11-25,221
1401,2020-11-13,231
1401,2020-3-18,234
1402,2020-2-10,249
1402,2020-9-20,246
1403,2020-5-18,92
1403,2020-12-9,96
1403,2020-9-12,83
1404,2020-11-6,190
1404,2020-9-23,198
1404,2021-9-3,181
1404,2020-5-5,184
1405,2021-9-4,202
1405,2020-7-17,216
1405,2021-3-27,205
1406,2020-5-11,220
1406,2020-1-19,217
1407,2021-8-16,249
1407,2021-6-22,241
1407,2020-2-26,253
1408,2021-10-6,83
1408,2021-7-5,85
1408,2020-12-23,86
1409,2020-4-15,61
1409,2021-5-14,55
1409,2020-3-11,63
1410,2020-11-4,13
1410,2020-11-9,15
1410,2021-9-22,21
1411,2021-2-26,178
1411,2021-12-4,186
1412,2021-1-24,132
1412,2021-12-4,144
1412,2021-12-22,143
1413,2021-12-4,121
1413,2020-9-4,126
1413,2020-2-13,117
1414,2020-1-6,188
1414,2020-3-9,191
1414,2020-6-12,204
1415,2021-11-16,155
1415,2021-9-2,156
1416,2021-6-11,49
1416,2020-7-28,47
1417,2020-6-10,131
1417,2020-9-19,144
1417,2020-7-15,139
1417,2020-10-10,137
1418,2021-6-7,35
1418,2020-1-19,20
1418,2020-3-24,28
1419,2021-12-10,129
1419,2021-7-8,125
1419,2020-5-20,127
1419,2020-9-21,118
1420,2020-3-16,80
1420,2021-4-25,82
1421,2020-11-1,32
1421,2021-8-25,36
1421,2020-12-15,22
1421,2020-8-28,39
1422,2021-12-15,17
1422,2021-6-22,21
1422,2021-5-12,12
1423,2020-5-6,214
1423,2020-5-22,215
1424,2020-12-5,127
1424,2021-2-13,126
1424,2021-2-20,127
1424,2020-11-9,132
1425,2020-10-15,160
1425,2021-5-10,159
1425,2021-3-1,160
1426,2021-5-9,36
1426,2021-7-1,35
1426,2020-9-1,46
1427,2020-9-9,237
1427,2020-12-25,229
1427,2021-1-21,228
1428,2020-4-10,103
1428,2021-8-18,99
1428,2020-12-18,101
1429,2020-9-15,212
1429,2020-11-26,208
1429,2020-12-14,208
1430,2020-6-23,105
1430,2020-11-22,109
1430,2020-1-13,110
1430,2020-7-9,109
1431,2020-5-23,40
1431,2020-11-9,38
1432,2020-9-1,239
1432,2021-5-24,244
1432,2021-7-10,245
1433,2021-5-21,10
1433,2021-9-24,21
1433,2021-2-12,19
1434,2021-1-7,228
1434,2020-9-17,222
1434,2021-1-10,224
1435,2021-12-9,168
1435,2020-9-8,176
1435,2021-4-10,159
1436,2021-7-16,50
1436,2021-5-3,58
1437,2020-3-23,180
1437,2020-6-21,175
1437,2020-4-9,179
1438,2020-9-20,49
1438,2021-3-15,50
1438,2020-7-9,53
1439,2020-6-7,176
1439,2020-12-20,184
1439,2020-4-23,184
1439,2021-1-21,176
1440,2021-4-23,27
1440,2020-11-15,18
1440,2021-12-5,28
1440,2021-3-2,22
1441,2020-6-1,130
1441,2021-2-26,133
1442,2020-6-14,204
1442,2021-3-23,220
1443,2021-8-28,102
1443,2020-12-24,104
1443,2020-5-15,99
1444,2021-7-17,46
1444,2020-6-8,44
1444,2020-10-16,36
1444,2020-6-3,48
1445,2021-10-22,197
1445,2021-8-11,189
1446,2021-12-3,151
1446,2021-3-16,147
1447,2021-5-13,238
1447,2021-5-25,223
1447,2021-6-1,233
1447,2020-5-16,235
1448,2021-7-25,178
1448,2021-5-4,182
1448,2021-9-20,197
1448,2020-3-9,181
1449,2021-3-13,71
1449,2021-2-4,81
1449,2021-10-5,64
1450,2021-12-12,13
1450,2020-4-28,30
1450,2020-6-1,12
1451,2020-11-12,166
1451,2020-9-25,148
1451,2020-6-9,150
1452,2020-10-27,251
1452,2021-11-24,250
1452,2020-9-26,251
1453,2021-10-9,207
1453,2021-7-22,213
1454,2020-3-28,192
1454,2020-1-1,176
1454,2020-8-17,183
1454,2020-5-27,175
1455,2020-7-13,91
1455,2020-5-5,95
1455,2020-12-2,109
1456,2021-3-5,55
1456,2020-6-23,45
1456,2021-7-23,43
1457,2020-10-7,237
1457,2020-10-9,240
1457,2020-2-24,240
1457,2021-3-24,225
1458,2020-2-23,233
1458,2020-5-15,229
1459,2021-7-1,189
1459,2021-2-28,179
1459,2020-5-4,175
1459,2020-2-5,179
1460,2020-8-9,113
1460,2021-12-8,110
1461,2020-1-7,79
1461,2021-6-15,76
1462,2021-7-5,9
1462,2020-11-26,27
1463,2021-11-5,106
1463,2020-3-7,96
1464,2020-3-10,201
1464,2021-11-9,200
1465,2021-5-11,247
1465,2020-2-7,255
1466,2020-6-13,220
1466,2021-5-1,218
1466,2020-2-11,219
1466,2020-6-22,230
1467,2020-6-22,44
1467,2020-3-23,31
1468,2020-11-20,97
1468,2021-12-26,105
1468,2021-4-19,110
1468,2020-7-21,95
1469,2021-12-15,105
1469,2021-12-4,108
1470,2020-8-23,35
1470,2021-12-17,43
1470,2020-1-8,37
1470,2021-8-25,31
1471,2021-10-23,77
1471,2021-9-9,76
1471,2021-8-23,77
1472,2021-4-27,249
1472,2020-3-6,251
1472,2021-9-4,258
1472,2021-12-11,262
1473,2020-6-18,256
1473,2020-9-18,247
1474,2020-2-9,197
1474,2020-5-27,199
1474,2021-5-24,190
1475,2020-12-8,182
1475,2021-1-2,170
1475,2021-9-21,181
1476,2020-11-22,37
1476,2020-1-4,30
1476,2020-3-15,29
1476,2020-5-3,30
1477,2020-1-11,144
1477,2020-12-21,144
1477,2021-3-10,156
1477,2020-11-16,151
1478,2021-6-19,193
1478,2021-11-27,206
1478,2021-12-10,194
1478,2020-4-7,197
1479,2020-8-19,101
1479,2020-5-26,115
1479,2020-7-19,105
1479,2020-8-15,110
1480,2020-3-8,204
1480,2020-12-13,204
1480,2021-5-16,213
1480,2021-4-21,204
1481,2021-1-15,64
1481,2020-11-28,59
1481,2021-2-15,63
1482,2021-4-4,48
1482,2021-11-14,42
1482,2020-1-27,45
1482,2020-11-28,49
1483,2021-1-17,51
1483,2021-2-27,51
1483,2021-12-2,55
1483,2020-6-17,55
1484,2021-9-19,40
1484,2021-3-27,38
1485,2021-4-21,137
1485,2021-1-5,139
1485,2020-2-2,133
1486,2021-2-17,200
1486,2020-12-12,194
1487,2021-10-17,76
1487,2021-1-4,76
1487,2021-5-3,59
1487,2020-12-11,63
1488,2020-7-25,187
1488,2020-4-4,185
1488,2021-9-24,193
1489,2021-1-12,269
1489,2021-11-27,267
1489,2020-8-20,261
1489,2021-6-28,251
1490,2021-7-20,65
1490,2021-10-3,56
1490,2021-10-28,57
1490,2021-11-8,50
1491,2020-3-27,51
1491,2021-6-9,60
1492,2020-8-19,141
1492,2021-7-7,140
1493,2020-5-7,60
1493,2021-9-28,71
1493,2020-12-16,59
1494,2021-7-2,49
1494,2021-7-11,58
1494,2021-11-12,67
1495,2021-6-2,55
1495,2021-11-18,59
1496,2021-12-25,196
1496,2021-4-6,194
1496,2021-2-4,182
1496,2021-6-15,189
1497,2021-4-18,195
1497,2020-6-28,178
1497,2020-4-12,188
1497,2020-8-5,191
1498,2021-1-13,115
1498,2021-9-15,119
1499,2021-6-3,261
1499,2021-2-25,250
1500,2021-7-8,144
1500,2021-6-7,145
1501,2021-11-4,250
1501,2021-7-3,257
1501,2021-11-28,240
1501,2020-11-3,256
1502,2020-3-8,102
1502,2020-11-7,98
1502,2020-7-24,101
1503,2020-6-7,55
1503,2020-8-27,65
1504,2021-10-4,194
1504,2021-8-17,210
1504,2021-10-16,199
1505,2020-4-13,77
1505,2021-9-8,66
1505,2020-7-28,82
1506,2020-4-18,91
1506,2021-9-18,96
1506,2020-6-5,102
1507,2020-3-4,118
1507,2021-9-3,123
1508,2020-12-26,58
1508,2020-4-3,43
1509,2020-3-14,18
1509,2020-2-3,28
1509,2020-11-4,15
1509,2021-10-16,11
1510,2020-1-14,95
1510,2020-9-3,94
1511,2021-2-3,158
1511,2020-3-9,168
1512,2021-12-28,22
1512,2021-1-28,19
1513,2020-1-9,110
1513,2020-10-27,100
1513,2021-8-11,94
1513,2021-9-26,102
1514,2020-3-14,121
1514,2021-5-22,119
1514,2021-3-6,119
1514,2021-11-27,115
1515,2020-5-5,153
1515,2021-1-28,156
1516,2021-4-3,120
1516,2020-3-8,112
1517,2020-5-22,147
1517,2021-3-11,149
1517,2020-10-4,146
1518,2020-9-11,258
1518,2021-2-1,252
1518,2021-1-8,258
1518,2021-9-9,254
1519,2020-3-7,115
1519,2021-9-22,110
1519,2020-7-12,109
1520,2021-4-17,33
1520,2021-11-18,33
1520,2021-4-12,23
1520,2021-10-24,26
1521,2020-9-4,223
1521,2020-4-8,215
1522,2021-5-14,171
1522,2021-5-16,170
1523,2020-11-13,241
1523,2020-11-12,233
1523,2021-10-11,229
1524,2021-5-15,163
1524,2020-12-19,165
1525,2020-9-1,239
1525,2021-2-17,246
1526,2020-2-8,204
1526,2020-5-12,214
1527,2021-5-4,140
1527,2021-1-1,135
1528,2021-8-15,264
1528,2021-5-1,252
1528,2020-3-23,265
1528,2021-12-2,254
1529,2020-3-10,145
1529,2021-1-19,135
1530,2020-12-23,94
1530,2020-5-2,95
1530,2021-9-16,103
1531,2020-1-18,138
1531,2021-5-23,140
1532,2021-8-17,126
1532,2021-8-15,129
1533,2020-4-28,98
1533,2020-4-24,98
1534,2020-2-2,141
1534,2021-1-9,156
1535,2021-11-1,190
1535,2021-6-17,197
1535,2020-6-17,190
1536,2021-3-1,108
1536,2021-7-4,106
1536,2021-11-22,113
1536,2020-1-2,105
1537,2020-10-18,172
1537,2021-8-20,171
1537,2020-12-25,189
1538,2021-11-16,67
1538,2021-6-22,52
1538,2021-8-6,57
1539,2021-1-7,27
1539,2020-1-19,18
1539,2020-9-20,32
1539,2021-9-11,17
1540,2021-6-19,73
1540,2020-4-8,76
1540,2020-1-21,87
1540,2020-4-11,73
1541,2021-11-21,261
1541,2021-2-24,262
1542,2021-9-17,82
1542,2021-2-2,74
1542,2020-12-2,87
1543,2020-11-16,201
1543,2020-5-2,203
1543,2021-12-13,202
1544,2020-3-17,12
1544,2021-9-24,22
1545,2021-3-22,70
1545,2020-2-10,65
1545,2021-3-13,64
1545,2021-9-14,70
1546,2020-8-6,38
1546,2020-6-15,49
1546,2021-11-14,43
1546,2020-3-3,55
1547,2021-3-17,106
1547,2021-7-27,115
1547,2020-2-21,112
1548,2020-6-20,126
1548,2020-1-3,129
1549,2020-5-9,166
1549,2020-12-16,172
1549,2021-11-28,168
1549,2021-2-9,172
1550,2021-4-7,212
1550,2020-8-10,196
1550,2021-2-19,198
1551,2021-2-11,36
1551,2020-8-28,38
1552,2021-4-8,88
1552,2020-12-28,83
1552,2020-5-28,88
1553,2021-9-26,93
1553,2020-4-26,96
1553,2020-3-26,106
1554,2020-11-8,196
1554,2021-11-28,184
1554,2020-6-28,192
1555,2021-6-27,196
1555,2021-12-3,192
1555,2021-7-13,193
1556,2020-5-26,219
1556,2020-2-1,208
1556,2021-7-20,207
1557,2020-10-17,218
1557,2020-11-9,223
1557,2020-10-12,229
1557,2020-3-21,236
1558,2021-5-21,235
1558,2020-12-11,239
1558,2020-6-10,223
1559,2020-6-11,244
1559,2020-4-8,230
1559,2020-12-7,237
1559,2020-11-13,233
1560,2021-8-26,46
1560,2021-4-3,44
1561,2021-1-17,117
1561,2021-10-5,105
1561,2020-6-12,106
1562,2020-5-6,225
1562,2020-2-17,235
1562,2020-7-11,230
1562,2020-10-12,231
1563,2021-2-13,22
1563,2020-8-26,35
1563,2020-9-22,20
1563,2020-7-7,26
1564,2020-3-3,147
1564,2020-3-22,154
1565,2020-10-14,89
1565,2020-6-22,81
1565,2021-10-1,92
1566,2020-8-27,174
1566,2021-8-24,180
1567,2020-3-8,196
1567,2021-9-23,198
1568,2021-12-18,40
1568,2021-12-16,32
1568,2020-3-28,38
1568,2020-12-7,33
1569,2021-3-22,216
1569,2021-11-22,220
1569,2020-2-16,229
1569,2021-5-4,231
1570,2021-6-5,151
1570,2021-12-15,147
1571,2021-8-21,121
1571,2021-12-16,125
1572,2020-3-11,24
1572,2020-2-22,23
1572,2021-7-16,23
1572,2020-1-6,29
1573,2020-4-25,175
1573,2020-11-21,173
1573,2021-9-8,173
1574,2020-9-2,60
1574,2021-10-6,67
1575,2021-9-1,88
1575,2021-1-19,93
1575,2021-11-20,89
1576,2020-1-25,231
1576,2020-12-16,229
1576,2021-3-13,238
1576,2020-5-24,232
1577,2020-2-6,63
1577,2020-9-24,62
1577,2021-8-2,52
1578,2020-12-7,185
1578,2021-8-19,188
1579,2020-4-13,159
1579,2021-1-10,170
1580,2020-8-28,261
1580,2021-2-15,259
1581,2020-9-11,198
1581,2020-4-4,198
1582,2020-11-5,174
1582,2021-11-22,171
1583,2020-7-22,57
1583,2021-4-1,41
1584,2021-7-5,135
1584,2021-6-15,139
1584,2021-5-20,141
1584,2021-10-14,137
1585,2020-5-12,29
1585,2020-2-9,37
1585,2020-7-15,44
1585,2021-9-18,42
1586,2020-1-24,186
1586,2021-1-10,196
1586,2021-5-28,181
1586,2021-12-4,198
1587,2020-11-10,68
1587,2021-1-27,71
1588,2021-11-7,208
1588,2020-6-9,212
1588,2021-12-21,216
1588,2020-5-28,210
1589,2021-11-28,169
1589,2020-1-24,180
1589,2021-9-2,179
1589,2021-4-8,183
1590,2020-12-15,234
1590,2020-10-5,226
1591,2020-6-14,76
1591,2020-12-7,71
1591,2021-5-14,79
1592,2020-10-13,202
1592,2020-11-23,203
1593,2020-4-1,248
1593,2021-12-1,258
1593,2021-1-22,254
1593,2020-10-26,243
1594,2021-3-4,64
1594,2020-4-23,67
1595,2020-5-15,32
1595,2021-4-9,48
1595,2021-1-7,34
1596,2020-11-14,18
1596,2020-1-9,29
1596,2020-1-18,27
1596,2021-1-3,27
1597,2020-6-12,185
1597,2021-2-4,201
1597,2020-11-3,185
1598,2020-2-11,171
1598,2020-6-4,167
1599,2020-2-26,253
1599,2021-5-9,257
1599,2021-8-26,260
1600,2021-10-10,129
1600,2020-1-27,118
1601,2020-6-12,105
1601,2020-3-17,110
1601,2020-5-13,108
1602,2021-12-24,54
1602,2020-3-16,61
1602,2020-11-4,48
1603,2021-5-26,247
1603,2021-8-22,235
1603,2021-3-24,237
1603,2021-9-2,243
1604,2020-10-26,101
1604,2020-4-1,100
1604,2021-12-26,100
1604,2020-4-9,96
1605,2020-7-9,95
1605,2021-8-10,109
1605,2021-12-19,103
1606,2021-3-12,212
1606,2021-7-26,216
1606,2021-10-10,220
1606,2021-4-23,217
1607,2021-11-21,26
1607,2020-5-19,22
1607,2020-7-15,20
1607,2020-1-5,27
1608,2020-2-28,80
1608,2021-1-2,82
1608,2020-2-21,81
1608,2021-1-22,98
1609,2021-4-21,225
1609,2021-11-13,237
1610,2021-2-4,132
1610,2020-5-25,136
1611,2021-3-22,182
1611,2020-11-3,182
1611,2020-6-27,178
1611,2021-7-5,184
1612,2021-3-2,221
1612,2021-1-1,217
1612,2020-11-11,220
1613,2020-3-15,199
1613,2021-12-28,201
1614,2020-8-21,191
1614,2021-8-20,197
1614,2020-9-4,199
1614,2020-10-9,205
1615,2020-12-19,57
1615,2021-6-6,57
1615,2021-2-25,51
1615,2020-9-3,60
1616,2021-8-2,214
1616,2021-3-16,222
1616,2020-12-5,211
1616,2020-9-17,225
1617,2020-9-15,169
1617,2020-7-23,166
1617,2021-7-16,162
1618,2021-4-15,23
1618,2021-12-10,10
1618,2020-2-14,22
1618,2021-5-5,20
1619,2020-12-23,229
1619,2020-4-18,218
1620,2021-10-13,143
1620,2020-2-23,159
1620,2020-12-23,145
1621,2021-1-4,249
1621,2020-1-18,248
1622,2020-10-9,53
1622,2020-8-4,40
1623,2021-8-27,88
1623,2020-1-8,94
1623,2021-9-4,82
1623,2020-12-15,82
1624,2020-12-4,92
1624,2021-6-26,96
1624,2020-8-2,84
1625,2020-8-19,155
1625,2021-11-16,155
1626,2020-7-5,142
1626,2021-4-16,143
1626,2021-2-1,151
1626,2020-6-24,151
1627,2021-11-21,160
1627,2020-4-12,159
1627,2021-8-26,171
1627,2020-7-14,159
1628,2021-4-20,118
1628,2020-10-6,117
1629,2021-7-9,225
1629,2020-3-17,230
1629,2021-12-19,231
1630,2021-4-13,51
1630,2020-12-4,48
1630,2021-4-28,46
1631,2020-3-5,205
1631,2021-4-26,187
1632,2021-6-11,239
1632,2021-9-24,229
1633,2021-10-23,67
1633,2021-8-16,61
1634,2021-7-12,62
1634,2020-1-6,77
1634,2020-1-15,63
1634,2021-10-6,75
1635,2021-12-22,43
1635,2021-11-4,45
1636,2021-3-27,201
1636,2021-1-19,191
1637,2020-9-28,141
1637,2021-12-26,137
1637,2020-12-9,143
1637,2020-1-8,129
1638,2020-2-23,167
1638,2020-2-12,157
1638,2020-5-3,153
1638,2021-7-3,168
1639,2021-6-1,241
1639,2020-5-9,244
1639,2021-2-7,253
1639,2021-9-23,245
1640,2020-1-25,243
1640,2021-11-13,248
1640,2020-7-11,241
1641,2021-6-26,106
1641,2021-6-17,94
1641,2020-5-27,93
1642,2021-7-24,123
