id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
90393,403,819,123870,4,2021-4-4,j aime bien ,2
42296,58947,212,123894,1,2021-6-28,j aime bien ,1
18233,27181,1432,124002,3,2020-10-10,j aime bien ,2
27159,16931,1050,124053,1,2021-12-10,flop,5
12222,37872,1401,124097,1,2020-11-13,je suis contente,3
87496,32137,2096,124185,3,2020-10-16,le produit n est pas original,5
81706,29251,458,124199,2,2021-12-14,j adoooore ce produt,4
30830,38773,1218,124346,4,2020-11-18,je suis deçu,5
55118,76749,1796,124362,2,2021-3-25,tres mauvaise qualité,1
95949,26387,708,124414,3,2021-2-17,j aime pas trop,1
86763,89897,157,124423,4,2020-8-14,je suis contente,2
64648,57574,853,124530,4,2020-7-14,j aime bien ,4
91127,85295,2112,124550,4,2020-7-1,je suis content,2
6097,95153,584,124656,2,2020-12-19,le produit n est pas original,1
6795,8585,1210,124668,1,2021-9-3,je vous le conseille le produit est magnifique,3
22839,34319,1177,124716,4,2020-10-12,je suis contente,3
96639,5336,370,124718,2,2021-11-22,je suis deçu,3
19982,93829,1477,124750,5,2021-5-9,j adoooore ce produt,4
74302,29684,1449,124767,3,2020-8-19,j aime pas trop,3
43113,92460,1763,124800,1,2020-10-15,le produit n est pas original,3
35408,33107,1326,125038,4,2020-7-19,je suis contente,3
35811,29376,118,125050,1,2021-9-15,j adoooore ce produt,5
93951,79018,1712,125250,4,2020-1-4,j aime bien ,3
7932,62500,49,125261,4,2020-3-4,j aime pas trop,3
62397,85761,247,125276,2,2020-11-25,tres mauvaise qualité,5
44072,90833,109,125334,3,2020-11-9,je suis content,2
7801,85087,255,125399,1,2021-8-14,top,2
93469,85280,1002,125408,3,2020-10-21,tres mauvaise qualité,5
78448,61142,1136,125421,3,2021-5-20,je vous le conseille le produit est magnifique,1
4798,70934,2098,125429,2,2021-12-16,je suis deçu,2
76635,72681,337,125430,1,2020-12-13,je suis deçu,3
69410,85582,2188,125523,2,2020-10-20,flop,3
71854,82152,2097,125531,1,2021-1-20,je vous le conseille le produit est magnifique,5
74740,9890,393,125602,4,2021-4-13,flop,2
18288,26217,315,125629,3,2020-4-26,flop,2
26129,83148,971,125767,2,2020-1-20,tres mauvaise qualité,4
16398,8540,934,125795,1,2020-1-1,je suis contente,1
42990,39559,1351,125821,3,2021-8-11,flop,2
73051,15782,1711,125856,4,2021-10-3,le produit n est pas original,4
48839,63042,1798,125942,5,2021-3-9,flop,5
19179,18389,788,126016,2,2020-6-18,je suis content,2
10576,57064,1805,126064,2,2020-7-1,je vous le conseille le produit est magnifique,2
23517,64644,1002,126066,4,2021-10-7,tres mauvaise qualité,3
67403,23106,1426,126071,1,2020-12-9,top,5
86020,43448,1321,126074,4,2020-4-13,je suis contente,3
37798,68473,869,126114,1,2020-12-14,tres mauvaise qualité,3
74216,58105,2080,126157,1,2020-5-15,tres mauvaise qualité,4
34395,99412,1391,126158,1,2020-12-22,j aime pas trop,3
57256,46354,1999,126238,1,2020-7-16,tres mauvaise qualité,1
90442,61683,1037,126318,2,2020-4-25,je suis contente,5
32966,70400,1792,126322,2,2020-6-15,tres bonne qualité,4
53102,25337,1237,126359,1,2020-12-4,j aime pas trop,5
27117,53895,773,126424,1,2021-6-1,le produit n est pas original,3
9280,68815,407,126428,2,2021-11-4,je vous le conseille le produit est magnifique,5
59979,84212,670,126534,2,2021-2-15,le produit n est pas original,3
55936,53649,1393,126540,2,2020-6-27,j adoooore ce produt,2
76927,67351,269,126583,1,2020-10-16,flop,4
82442,15120,1370,126602,3,2020-6-19,j aime pas trop,3
78373,10940,1552,126614,1,2020-8-28,je suis deçu,3
32060,36511,1906,126618,2,2020-3-7,top,1
70084,50663,1605,126659,1,2021-2-24,je suis content,4
70886,76243,438,126690,1,2020-3-21,j adoooore ce produt,5
37843,45461,1788,126735,1,2021-5-18,je suis content,2
46060,51251,1081,126751,1,2021-12-8,tres mauvaise qualité,4
45852,28619,204,126770,2,2020-12-12,flop,2
21427,1962,1240,126798,1,2020-5-7,je vous le conseille le produit est magnifique,1
18841,62137,1379,126908,1,2021-4-26,tres bonne qualité,2
3338,19895,439,126916,4,2021-4-18,le produit n est pas original,1
22750,86807,717,126927,3,2021-4-13,j aime bien ,3
53749,1795,965,127086,2,2020-2-2,top,3
37427,29287,910,127128,3,2021-4-27,le produit n est pas original,5
71400,88883,1274,127137,2,2020-9-10,flop,2
80507,39458,924,127164,1,2021-1-27,tres mauvaise qualité,4
74890,78789,600,127168,4,2020-9-28,top,3
73288,32141,139,127242,3,2021-6-8,je suis deçu,3
71703,18811,2000,127287,1,2021-10-7,je suis contente,2
20266,32083,705,127308,4,2020-8-19,je suis content,2
46567,21768,1568,127336,4,2021-1-27,je suis deçu,1
91081,47051,1615,127377,3,2021-11-21,le produit n est pas original,1
58437,25398,1547,127404,2,2020-10-27,je vous le conseille le produit est magnifique,5
51532,41247,1994,127413,4,2020-1-12,flop,3
45974,35305,275,127536,3,2021-3-6,je suis deçu,1
91143,71652,147,127571,4,2020-11-10,je suis content,1
18218,15002,920,127599,2,2020-6-5,flop,5
81893,12525,2015,127625,3,2021-1-17,je suis content,2
73192,63824,1419,127676,1,2021-2-6,je suis contente,5
2096,20639,1750,127751,3,2020-10-14,je suis content,5
86525,60483,220,127754,2,2021-11-3,j aime pas trop,4
58225,97571,1066,127835,2,2021-10-27,j aime bien ,5
64568,7543,1551,127845,3,2021-3-9,top,1
9960,92543,303,127847,1,2021-12-21,tres mauvaise qualité,4
14787,22849,1831,127910,3,2020-9-24,tres mauvaise qualité,2
44262,74978,541,127938,2,2021-8-27,flop,4
87648,40751,970,127969,2,2020-10-6,tres mauvaise qualité,3
33786,15872,829,127976,3,2021-5-11,j aime bien ,5
83753,45834,219,128048,2,2021-4-23,tres bonne qualité,5
52543,29026,1064,128103,1,2021-6-3,j aime pas trop,3
65554,18020,371,128116,2,2020-11-16,le produit n est pas original,2
21572,9746,889,128172,2,2020-4-25,je suis contente,2
10014,26064,1805,128227,3,2021-2-22,tres mauvaise qualité,2
67819,67957,472,128231,1,2020-6-15,j aime pas trop,4
11833,4245,2191,128261,1,2020-9-11,j adoooore ce produt,1
12911,34592,1435,128405,1,2020-7-24,je suis content,3
11883,60547,1586,128498,3,2021-2-6,je suis content,4
58838,45384,33,128568,1,2020-2-4,j adoooore ce produt,1
7901,28016,375,128660,2,2021-11-18,flop,5
42465,75091,1771,128666,4,2021-11-8,flop,1
77797,80486,1531,128714,3,2020-7-1,je suis contente,1
95598,19971,2151,128753,3,2020-1-23,j aime bien ,3
23787,8691,367,128783,3,2021-9-2,je suis contente,3
48938,24372,655,128803,4,2020-7-3,j aime bien ,2
23967,78637,318,128872,2,2021-8-26,je vous le conseille le produit est magnifique,1
40370,94883,1745,128900,3,2021-3-7,je suis content,1
12199,26035,1286,128919,4,2020-3-15,le produit n est pas original,2
33443,73020,2060,128984,5,2020-2-1,top,2
30592,86333,1873,128993,1,2020-10-1,tres mauvaise qualité,2
38266,91094,900,129056,1,2021-2-8,je suis contente,3
81308,33950,1758,129068,4,2021-3-27,je suis contente,1
22996,8044,290,129086,1,2021-11-2,je vous le conseille le produit est magnifique,3
60306,5929,153,129190,2,2021-5-8,top,1
96976,59721,2134,129197,4,2021-4-18,j adoooore ce produt,4
47905,79179,1411,129299,2,2020-12-13,flop,5
17179,24749,541,129358,3,2021-7-28,le produit n est pas original,4
1631,70158,764,129363,4,2021-8-1,je suis deçu,5
36148,46112,422,129380,4,2021-10-10,je suis deçu,1
57558,51828,1030,129460,4,2021-7-1,je suis deçu,4
26625,83050,1549,129472,3,2020-8-27,je suis content,3
90227,91006,964,129486,2,2021-9-17,je suis content,5
78634,33568,1025,129522,2,2021-2-14,flop,1
92181,29722,878,129531,3,2020-12-14,je vous le conseille le produit est magnifique,1
92605,3966,1020,129536,2,2020-6-15,je vous le conseille le produit est magnifique,1
85021,25489,923,129586,2,2020-12-26,je suis contente,4
31699,53634,330,129722,3,2021-9-25,je suis contente,5
30841,67567,525,129765,1,2020-9-22,top,5
78307,86821,1425,129872,2,2020-4-18,j aime bien ,5
52543,29026,1500,129873,1,2020-11-17,je suis content,4
42681,91328,1772,129885,1,2020-7-1,tres bonne qualité,2
66394,99386,265,129917,3,2020-5-27,flop,1
38151,93639,1643,129950,5,2020-12-27,je suis content,5
78319,19596,502,129997,4,2021-8-27,je suis deçu,1
48990,61160,1263,130026,4,2020-12-28,j adoooore ce produt,5
73891,76622,733,130047,1,2020-12-21,je suis content,2
34214,6580,503,130072,1,2020-1-6,je suis contente,3
97497,26331,508,130123,2,2021-10-13,tres mauvaise qualité,3
78979,66702,813,130125,3,2020-2-10,j aime pas trop,5
14474,29388,1267,130146,2,2020-2-21,tres mauvaise qualité,2
34003,87607,319,130252,2,2020-1-28,top,3
32376,34115,1737,130299,2,2021-12-13,tres mauvaise qualité,5
93609,57066,806,130351,3,2021-5-5,je suis contente,4
75550,58537,1964,130364,4,2021-3-3,flop,5
51282,27060,488,130484,2,2021-10-4,tres mauvaise qualité,3
97256,46374,237,130498,3,2021-7-7,tres mauvaise qualité,3
50441,42015,211,130505,2,2020-9-13,j aime bien ,3
79050,10515,470,130523,3,2020-1-8,j aime pas trop,2
20443,59333,77,130553,4,2021-2-3,je suis contente,3
60769,91715,2189,130673,1,2021-9-20,top,4
7214,32975,1539,130691,1,2020-1-14,le produit n est pas original,3
60011,33732,310,130798,1,2020-1-15,je suis content,2
91062,92448,979,130830,1,2020-6-10,flop,4
11645,40396,670,130831,2,2021-5-23,tres bonne qualité,4
58365,70687,649,130852,2,2020-12-23,j adoooore ce produt,5
908,19212,618,130926,1,2021-9-26,tres mauvaise qualité,5
38851,67428,127,130927,1,2021-1-21,je suis contente,1
44617,46959,1184,130935,2,2020-1-28,tres mauvaise qualité,5
31248,27969,1594,131011,3,2020-1-9,je suis contente,4
49977,52790,1622,131058,4,2021-3-14,j adoooore ce produt,4
78614,43539,824,131146,2,2020-3-24,tres mauvaise qualité,1
87513,35142,1179,131165,3,2020-4-21,je suis deçu,3
73611,97388,1762,131172,2,2021-6-4,je suis content,4
37113,53973,1979,131193,2,2021-9-15,j aime bien ,3
39348,37306,909,131198,4,2021-2-1,flop,2
32654,17160,416,131256,3,2020-6-8,je suis contente,3
67974,36119,398,131358,1,2021-3-19,j aime bien ,3
96414,15015,693,131433,2,2021-8-25,je suis content,1
45478,4061,1591,131542,2,2020-12-23,je suis deçu,3
27582,42769,892,131569,1,2021-5-4,tres bonne qualité,4
3989,33733,2197,131570,1,2021-8-12,tres mauvaise qualité,1
43437,59768,658,131595,2,2021-3-11,tres bonne qualité,4
17785,97624,171,131616,3,2021-9-25,le produit n est pas original,5
57522,21266,1123,131744,4,2020-1-15,je vous le conseille le produit est magnifique,5
38350,16812,1948,131819,2,2020-5-2,le produit n est pas original,2
7298,352,2051,131872,2,2020-8-25,tres mauvaise qualité,5
70260,62412,2058,132007,1,2020-9-22,le produit n est pas original,4
83371,21969,896,132134,2,2021-4-10,j adoooore ce produt,3
11998,31216,2176,132166,2,2020-10-18,le produit n est pas original,5
25058,80206,27,132222,3,2021-3-7,je vous le conseille le produit est magnifique,3
96238,20407,253,132239,5,2021-5-18,j aime pas trop,5
39840,24186,1765,132249,1,2020-4-4,je vous le conseille le produit est magnifique,2
69931,16280,623,132285,1,2021-9-13,tres bonne qualité,5
30535,17382,1414,132294,2,2020-9-28,j adoooore ce produt,5
93110,83754,657,132323,1,2020-9-12,j adoooore ce produt,5
12780,40673,1319,132326,3,2021-4-21,je vous le conseille le produit est magnifique,1
83759,7421,1647,132383,2,2021-9-2,je suis contente,5
70015,77522,383,132412,2,2021-4-17,top,3
23712,41219,169,132492,2,2021-3-19,j aime bien ,5
57686,58959,251,132536,5,2021-3-28,je suis content,1
7393,96085,2039,132577,2,2021-7-21,j adoooore ce produt,1
36550,68615,1164,132582,1,2020-5-20,je vous le conseille le produit est magnifique,1
31748,98398,312,132727,1,2020-5-16,je suis contente,5
24026,49622,2153,132760,2,2020-4-15,j aime pas trop,4
75028,64427,243,132782,1,2021-11-13,tres bonne qualité,4
9430,95586,841,132783,5,2020-6-4,tres bonne qualité,2
57915,28543,705,132801,1,2021-3-15,tres bonne qualité,2
22390,77806,882,132811,1,2020-2-22,flop,2
18002,3896,1102,132833,3,2021-8-10,j aime bien ,3
85312,18998,1807,132916,1,2021-12-19,le produit n est pas original,2
93346,5349,1047,132963,1,2020-11-1,je suis deçu,3
9785,64201,855,133032,3,2020-4-13,j aime pas trop,5
60364,24957,1682,133084,5,2020-10-24,flop,1
68112,9341,467,133189,1,2021-9-18,je suis deçu,1
11567,24284,304,133272,2,2021-11-6,tres mauvaise qualité,3
21385,78597,1346,133371,3,2021-3-16,je suis deçu,5
83624,43736,1196,133405,4,2021-10-16,j aime bien ,2
11840,98846,1958,133475,3,2021-12-17,je suis contente,5
20412,90106,1212,133545,5,2020-12-6,je suis deçu,1
32119,21396,937,133590,4,2020-4-3,tres bonne qualité,4
14716,46357,1227,133602,4,2021-7-28,tres mauvaise qualité,3
70795,27790,1750,133651,5,2021-8-23,j aime pas trop,2
77429,39894,848,133712,2,2021-6-24,j aime pas trop,2
77429,39894,1473,133712,5,2021-6-24,tres mauvaise qualité,5
82919,89756,1106,133762,1,2020-8-1,je suis deçu,4
80325,79169,858,133785,3,2020-12-16,je suis contente,4
15415,30446,1539,133908,3,2021-2-28,j adoooore ce produt,3
93330,72021,948,133923,1,2020-2-18,je suis contente,5
39985,52379,655,133926,3,2021-3-24,je suis contente,1
28899,74319,692,134026,4,2020-11-19,top,5
60967,54445,1320,134100,1,2020-6-26,je vous le conseille le produit est magnifique,4
1322,72552,515,134138,3,2020-5-7,je suis contente,5
43081,10492,1992,134150,3,2021-3-7,je suis deçu,5
88112,54582,199,134328,4,2021-3-8,tres bonne qualité,1
88112,54582,784,134328,5,2021-3-8,je suis content,5
42661,61785,281,134392,1,2020-3-1,je suis deçu,4
45966,85648,1293,134405,2,2021-11-19,tres mauvaise qualité,3
96515,98002,179,134442,1,2021-12-21,j aime bien ,4
37558,54014,1890,134456,3,2020-4-15,top,1
52193,90823,1173,134476,1,2020-4-18,je suis deçu,1
10636,382,15,134546,1,2021-10-9,le produit n est pas original,1
72284,65332,1828,134655,3,2021-1-5,j aime bien ,5
38104,76717,841,134756,1,2020-10-2,flop,1
64951,88207,1723,134759,5,2021-12-27,je vous le conseille le produit est magnifique,3
23701,30581,274,134810,1,2020-5-25,j aime bien ,4
64489,63280,1785,134845,1,2021-6-26,je suis deçu,1
76309,83535,848,134940,3,2021-8-16,j aime pas trop,2
81028,60372,2082,134959,1,2020-3-8,j aime pas trop,5
24262,28468,134,134963,2,2020-2-8,je suis deçu,4
55042,94566,1522,134982,1,2021-8-15,je suis content,5
45377,53840,509,134988,2,2020-2-20,je suis content,2
17201,8513,2,135171,2,2020-7-26,j aime pas trop,4
85488,49938,375,135193,2,2021-7-8,j adoooore ce produt,2
94478,15224,835,135227,4,2020-6-28,tres bonne qualité,1
54063,10693,33,135233,1,2020-11-21,j aime bien ,4
39661,36941,1087,135247,2,2020-7-7,j adoooore ce produt,3
3423,37567,1862,135270,1,2021-4-15,tres mauvaise qualité,3
72586,89280,14,135288,2,2021-8-28,je suis deçu,3
904,37931,1244,135337,2,2021-1-11,je suis contente,1
18409,24152,1891,135348,1,2020-9-22,le produit n est pas original,1
25719,64693,561,135350,4,2020-1-7,je suis content,2
94543,79871,1642,135376,4,2021-2-11,le produit n est pas original,1
21351,96240,708,135446,3,2021-10-18,tres mauvaise qualité,5
1520,21522,13,135549,3,2020-5-26,je vous le conseille le produit est magnifique,3
59927,64731,268,135558,3,2021-1-13,je suis content,2
8504,65508,864,135563,2,2021-4-14,tres bonne qualité,4
55985,7455,1660,135573,4,2021-10-17,je vous le conseille le produit est magnifique,3
59849,85188,343,135610,4,2020-6-25,je suis content,5
88071,17633,1703,135643,3,2021-1-6,flop,3
88457,44472,1871,135666,4,2020-12-24,je suis contente,3
66606,28397,526,135712,4,2021-10-12,je suis content,1
51451,6935,1919,135757,3,2020-8-26,je suis contente,3
34302,63372,1083,135767,5,2021-9-1,top,1
90388,64896,214,135798,2,2020-7-17,je suis contente,3
46410,99486,848,135816,1,2020-12-21,tres bonne qualité,5
11404,17439,2116,135896,2,2021-8-4,j aime bien ,2
13765,25345,728,135955,3,2021-3-5,tres mauvaise qualité,3
31902,31957,725,135992,3,2021-7-13,tres bonne qualité,2
48111,69105,1358,136013,3,2021-11-25,je suis content,4
6589,47447,51,136103,1,2021-2-15,j adoooore ce produt,5
78450,82031,664,136129,1,2020-12-9,j adoooore ce produt,4
41048,69295,68,136159,2,2021-6-25,tres bonne qualité,1
53539,23124,1690,136161,1,2020-1-27,je vous le conseille le produit est magnifique,4
13663,97399,2054,136174,5,2020-2-11,tres bonne qualité,5
34571,29207,1672,136267,2,2020-3-6,tres mauvaise qualité,1
20929,30748,791,136427,3,2021-7-2,flop,1
63763,99272,113,136438,3,2020-7-20,je suis content,4
9321,74182,546,136484,3,2020-1-22,j adoooore ce produt,2
13896,92780,2062,136553,1,2020-10-12,tres mauvaise qualité,5
973,495,496,136561,3,2021-5-26,je suis contente,3
93410,46158,254,136628,5,2020-4-26,le produit n est pas original,1
56818,86548,833,136751,2,2021-4-27,le produit n est pas original,2
57434,50440,239,136796,2,2020-12-19,tres bonne qualité,4
26364,95780,1974,136930,2,2021-11-18,le produit n est pas original,2
3476,40645,647,136950,1,2021-8-17,j adoooore ce produt,2
42268,21312,1441,137156,2,2021-5-19,je suis content,5
85640,20421,1746,137230,2,2021-1-1,je suis contente,2
15433,3924,2062,137251,1,2020-5-20,j adoooore ce produt,5
92235,21122,1311,137267,1,2020-2-18,tres bonne qualité,3
51949,37231,213,137287,5,2021-10-12,j adoooore ce produt,4
41633,69328,1227,137340,2,2020-3-3,tres mauvaise qualité,1
71617,13696,1247,137380,2,2020-4-27,tres mauvaise qualité,2
8447,98741,1659,137391,3,2021-5-4,j aime pas trop,3
9517,65943,1555,137417,2,2020-4-9,je suis contente,3
87296,76818,723,137422,3,2020-9-17,top,2
61612,23632,1221,137475,1,2021-1-7,tres mauvaise qualité,2
30990,48618,1333,137520,2,2020-3-19,je suis deçu,5
87273,21344,2153,137578,1,2020-6-19,je suis contente,2
93978,50875,2036,137588,3,2020-10-18,tres mauvaise qualité,3
74069,89204,861,137643,4,2020-8-23,je suis deçu,4
85850,86009,242,137742,1,2021-3-24,je suis deçu,3
6533,80249,854,137812,2,2021-6-9,tres bonne qualité,3
56949,83650,15,137846,3,2020-4-12,top,3
80795,36438,501,137848,1,2020-6-25,j aime bien ,5
68569,42381,219,137932,2,2020-4-1,j aime bien ,5
26165,77504,1655,137938,5,2020-3-11,je suis contente,2
35041,69179,2107,137987,5,2020-8-6,j adoooore ce produt,
25898,57655,313,138035,2,2021-12-22,je suis contente,5
29090,77690,1361,138060,1,2020-1-28,flop,1
51822,64146,1228,138086,3,2021-11-5,tres bonne qualité,4
45629,41294,2062,138220,2,2021-3-13,je suis contente,5
48410,29085,912,138261,2,2021-10-24,tres mauvaise qualité,3
28160,84427,1041,138314,5,2020-1-12,j aime bien ,3
86335,85441,1382,138322,1,2020-5-27,j aime pas trop,3
56107,90970,571,138338,2,2020-5-15,je suis content,3
72636,64036,2103,138456,4,2021-6-12,tres mauvaise qualité,
30013,39128,1872,138463,1,2021-12-9,le produit n est pas original,3
87059,84459,1336,138499,1,2020-10-19,le produit n est pas original,5
8361,30769,1449,138538,3,2020-5-13,je suis content,3
50608,68232,262,138548,1,2021-9-5,flop,2
61663,74787,661,138585,3,2020-1-19,je suis content,4
33804,93711,1350,138587,1,2020-1-16,j aime bien ,2
71572,6047,1690,138603,3,2020-1-19,j adoooore ce produt,1
58436,34902,1268,138634,3,2021-8-20,j aime pas trop,3
10688,88886,1855,138645,5,2020-4-1,je suis content,3
52704,78388,921,138688,3,2020-2-13,je suis deçu,4
29455,54373,2107,138690,3,2021-4-24,j aime bien ,1
31965,35531,1162,138733,1,2020-2-13,tres mauvaise qualité,2
7509,29665,328,138737,1,2020-5-16,je suis contente,4
64523,59871,809,138824,4,2020-8-12,tres bonne qualité,3
28769,69934,32,138829,1,2021-3-25,j aime bien ,4
15733,45929,1751,138852,3,2020-12-28,flop,5
44355,28635,831,138880,1,2020-12-15,flop,1
94450,7687,1342,138885,2,2021-3-21,je suis deçu,3
75311,28931,938,138886,4,2020-12-3,top,4
89977,51437,814,139014,3,2021-4-9,j adoooore ce produt,5
90347,10035,439,139073,1,2021-7-13,je suis deçu,2
55325,87652,1336,139229,3,2021-2-18,j aime pas trop,3
92683,88460,1939,139233,2,2020-11-6,je vous le conseille le produit est magnifique,3
82398,91119,2099,139270,4,2020-10-2,je vous le conseille le produit est magnifique,2
14359,55191,1306,139272,4,2021-4-7,je suis deçu,4
4720,72627,681,139312,3,2021-1-20,je vous le conseille le produit est magnifique,5
51424,1764,40,139448,4,2020-4-2,j adoooore ce produt,5
16326,84337,306,139489,1,2020-4-12,flop,3
93151,50845,62,139617,4,2020-2-28,tres mauvaise qualité,2
27813,83899,1764,139641,2,2020-5-16,j adoooore ce produt,2
978,38821,686,139656,1,2021-12-28,le produit n est pas original,4
33158,94312,924,139747,1,2020-9-14,le produit n est pas original,2
7526,81527,768,139772,2,2021-4-5,tres mauvaise qualité,4
17971,61567,1444,139786,3,2021-4-5,top,5
23469,67354,1561,139832,5,2021-1-7,flop,2
71324,30800,1837,139850,3,2021-6-12,je suis content,1
44235,98239,580,139865,1,2021-5-19,tres bonne qualité,1
30835,18772,1865,139878,2,2021-7-11,tres bonne qualité,2
38882,76056,1275,139911,1,2020-10-2,tres bonne qualité,1
68088,39747,1445,140024,1,2020-4-9,tres mauvaise qualité,2
26904,95458,2002,140113,1,2020-11-23,je vous le conseille le produit est magnifique,2
70095,30493,170,140162,1,2021-12-25,le produit n est pas original,2
65018,74667,1794,140195,1,2021-1-9,je suis deçu,5
37053,86928,809,140198,3,2021-9-11,je suis deçu,1
27433,49944,241,140200,4,2020-6-5,j aime pas trop,1
5361,32329,1209,140229,3,2020-9-10,j aime pas trop,5
5361,32329,475,140229,5,2020-9-10,je suis contente,3
71156,64889,999,140248,1,2021-12-24,top,5
73942,27065,1301,140263,5,2021-8-7,j aime pas trop,3
88319,76169,1091,140316,1,2021-5-6,je vous le conseille le produit est magnifique,4
16136,72029,224,140338,1,2020-7-19,tres mauvaise qualité,2
2833,63533,2117,140371,1,2020-3-18,tres mauvaise qualité,1
76538,76847,177,140381,1,2021-1-5,top,2
16660,74698,247,140440,3,2021-12-25,je vous le conseille le produit est magnifique,3
63354,96648,1741,140577,5,2020-12-21,j aime bien ,1
38555,10509,2018,140648,2,2020-6-8,j adoooore ce produt,3
38555,10509,766,140648,3,2020-6-8,tres bonne qualité,5
76369,24910,474,140683,1,2021-5-12,j aime bien ,3
16533,8422,875,140720,1,2021-7-22,tres mauvaise qualité,2
82960,88746,847,140743,4,2021-5-16,top,4
67587,68268,2082,140829,3,2021-2-28,j aime pas trop,1
32364,48429,1171,141094,4,2021-11-2,je suis content,4
95975,91075,1855,141131,1,2021-11-1,tres bonne qualité,1
5407,29923,1315,141151,5,2021-4-17,j adoooore ce produt,1
21910,67896,800,141154,1,2020-5-12,je vous le conseille le produit est magnifique,5
93730,75943,1585,141158,1,2020-11-3,tres mauvaise qualité,5
51629,34515,1159,141193,2,2020-8-12,tres mauvaise qualité,5
2501,80671,1607,141196,1,2021-9-7,flop,1
96889,41008,820,141255,1,2020-8-27,je suis content,5
97856,28595,490,141264,1,2021-3-17,top,2
25134,99648,124,141288,1,2021-11-12,j aime bien ,2
80316,18299,1535,141297,1,2021-10-13,je suis content,2
45319,7119,1531,141479,1,2021-2-11,je vous le conseille le produit est magnifique,4
71561,71644,994,141536,2,2021-12-5,le produit n est pas original,5
1490,26310,1807,141546,2,2020-7-18,le produit n est pas original,4
1490,26310,1349,141546,3,2020-7-18,flop,3
6649,15718,1266,141582,1,2021-11-6,j adoooore ce produt,4
56387,37169,2123,141630,1,2021-9-17,je suis content,5
56937,62449,1183,141697,2,2020-6-11,tres bonne qualité,2
75841,92055,1712,141735,1,2020-3-3,tres bonne qualité,1
65611,17381,1398,141769,1,2021-1-25,je vous le conseille le produit est magnifique,5
46920,57907,1974,141773,1,2021-3-2,je suis deçu,3
23620,19968,1545,141832,1,2021-9-17,le produit n est pas original,2
53198,16154,1700,141845,3,2020-5-21,top,4
66394,33038,170,141941,4,2020-8-19,j aime pas trop,1
39407,46657,2079,142012,4,2021-9-3,tres mauvaise qualité,3
20887,44897,1426,142031,4,2020-4-15,je suis contente,2
17271,57948,496,142056,1,2021-8-21,j aime pas trop,1
39136,69964,1486,142101,1,2020-7-4,je vous le conseille le produit est magnifique,3
70840,25760,781,142116,3,2020-6-1,tres mauvaise qualité,3
12684,45251,1577,142150,1,2020-11-26,le produit n est pas original,3
80781,28973,154,142189,3,2021-6-11,flop,4
58841,63827,384,142198,1,2020-1-12,j adoooore ce produt,2
97306,69511,1531,142225,4,2020-12-26,le produit n est pas original,2
86307,4289,1929,142231,3,2021-11-17,j aime pas trop,1
83668,50245,439,142236,2,2020-5-6,j adoooore ce produt,1
10677,56901,1254,142279,4,2021-8-6,je suis content,4
29902,78599,1169,142305,3,2020-9-3,je suis contente,2
26994,54914,1809,142314,1,2020-2-21,tres bonne qualité,4
35020,86102,1055,142353,4,2021-9-1,je suis content,1
33038,98043,240,142398,3,2020-7-7,j aime pas trop,4
56130,82190,334,142423,2,2021-12-12,tres bonne qualité,2
71383,24349,1355,142453,1,2020-8-20,je suis content,2
47213,8627,1823,142472,3,2020-4-14,tres mauvaise qualité,2
26718,56135,807,142498,1,2020-12-6,j adoooore ce produt,3
12065,46669,1789,142519,1,2021-7-13,tres bonne qualité,1
71924,90411,106,142525,3,2021-4-27,je suis contente,5
89712,10043,724,142645,3,2021-10-6,je suis contente,1
18802,80702,466,142726,1,2021-7-21,j aime pas trop,3
22030,55048,2108,142746,2,2021-12-20,j aime bien ,3
7534,990,457,142779,1,2021-9-2,j adoooore ce produt,5
50714,50483,504,142898,1,2020-3-6,j aime pas trop,4
47270,63509,2168,142904,2,2020-7-26,tres mauvaise qualité,2
93667,96766,1143,142909,1,2021-3-14,j aime bien ,3
46915,47073,1203,142918,3,2021-3-18,je suis content,5
49921,53351,1408,142932,3,2020-12-18,je suis content,5
32225,49053,1777,142947,3,2020-3-20,je suis content,1
2961,2030,410,142962,2,2021-9-18,je suis deçu,3
56516,16230,1636,142968,5,2021-4-26,flop,1
48937,87181,1734,143036,1,2021-12-16,top,3
94502,43738,2152,143223,3,2020-9-17,j aime bien ,3
96671,58504,643,143270,1,2021-7-16,je suis content,2
4754,9147,1475,143274,3,2021-8-24,je vous le conseille le produit est magnifique,2
56441,27150,838,143306,2,2020-4-3,le produit n est pas original,2
64372,89005,1726,143331,1,2020-10-15,le produit n est pas original,5
85335,37140,914,143374,3,2020-9-21,j aime bien ,5
77165,31780,1708,143377,2,2021-5-21,le produit n est pas original,
66391,67280,509,143384,1,2020-7-2,j adoooore ce produt,2
63725,42172,1923,143455,2,2020-1-14,tres mauvaise qualité,3
30357,28131,1580,143529,3,2020-1-4,le produit n est pas original,1
9384,34164,1878,143578,3,2020-1-13,top,2
15146,59418,1724,143622,1,2020-4-15,j aime pas trop,3
28907,4293,1670,143633,1,2020-10-5,tres bonne qualité,1
75778,55531,433,143651,1,2020-11-2,je suis contente,3
5501,12391,380,143719,2,2020-11-28,j aime bien ,1
32116,54401,1011,143792,1,2020-7-2,je vous le conseille le produit est magnifique,3
82989,47570,227,143800,1,2021-10-11,j adoooore ce produt,1
